FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1
131038,0.891970017,1.27919258,-0.180234464,-0.358274515,0.825821709
160198,-1.907378404,0.503063528,-0.204801388,0.084887859,0.040772972
170211,-0.132595673,0.515926263,0.190100795,0.181574769,1.136949338
171726,0.873724152,1.2525865,-0.337601665,1.062242913,0.080570402
187172,1.153208909,-0.795740373,-0.139341638,1.068469488,-0.779657957
209773,-2.173879504,0.102961614,-0.002954241,0.643397164,-1.281341713
217792,0.111269875,1.149046124,-0.194581908,0.502497344,-0.259080157
241813,-0.417892991,0.610929424,0.785181137,1.435043925,-0.517682816
253408,0.439271159,-0.850741033,-0.349371215,-0.017556965,-0.478610203
288111,1.334180932,0.863835067,-0.494325078,-0.419917674,0.165002707
307102,1.341028386,-1.035889579,-0.005851291,-0.187257765,-0.035272478
317417,-0.734825531,-0.370238594,0.414231245,0.367924409,1.242075142
325443,0.156345236,-0.046519608,0.08219683,0.77124497,-0.182516454
333447,-0.386491977,0.215915907,-0.035671619,0.065187468,0.198185539
495338,1.161909961,1.200145933,-0.764563212,-0.915429238,1.225325072
497132,-0.524586513,0.074567095,-0.271406216,-0.560811749,0.901247818
503913,0.170080482,-0.595808147,-0.221781159,0.703069095,1.290776864
511773,-1.440125912,0.198220107,0.609422612,1.431073228,0.447061899
563390,0.53449299,0.104783309,-0.802247553,-1.110622051,0.579684529
566918,0.520565483,0.437081928,-0.249054895,0.243045805,1.700337761
592401,0.552512133,0.349583401,-0.293254181,-0.819405204,0.723054671
601430,-0.487122743,0.022919667,-0.521233146,0.067304312,-0.998910891
625201,0.124855245,1.089819542,-0.174626139,-0.859136161,1.359517654
627250,-0.758319299,0.616905364,-0.387190138,-0.682386142,0.82118466
633181,0.376724104,-1.029797354,0.393895353,0.141815629,-0.398591652
657041,0.162642227,0.90909161,-0.435510376,0.224731025,0.505946622
664849,0.969657185,0.487036189,0.127875569,-0.39167494,0.820971796
684920,-1.025588452,-0.3597283,-0.135219508,-0.08703867,0.507049445
743968,0.305503449,1.700997025,-0.634370978,-0.192723876,0.027191605
744265,-0.292540561,1.225037288,-0.225110203,-0.469464035,0.911914779
756656,-1.833147181,-0.002891571,-0.395560221,0.534154636,-0.727721503
762177,0.104635922,-0.55142091,-0.597405799,0.799163135,0.720250525
787579,0.500632983,-0.45976689,-0.403474827,-0.497756931,0.834944116
806877,-0.86050206,1.567185069,0.246460918,0.504165317,1.008461975
809396,-1.377303753,1.41950059,-0.092270778,0.223250913,0.610796916
816701,-0.402560018,1.062501368,-0.138519164,-0.663363526,0.250062192
827760,-0.070336643,1.552408985,0.100464667,-0.392568237,0.639539088
921002,0.004183723,1.486386827,-0.20031274,0.631341298,-1.449537968
945245,0.635734271,-0.003707668,-0.492074207,1.018262853,-1.364415491
948061,-0.061265752,0.088447834,-0.565131826,0.135072703,1.117297733
988627,0.829502317,-1.266464523,-0.950478441,-0.277227968,0.886628879
3361526,0.360296778,0.263055436,-0.494798845,-1.80527378,-0.832545473
30928,0.750638397,0.587829022,-0.543794694,0.072151192,0.103241283
53428,-0.456840783,0.26858199,0.126441495,0.039827414,0.805324147
83554,-0.000465215,0.32603128,-0.215158138,-0.628569383,0.822304219
98819,-0.658735569,0.326979686,-0.508574992,0.460302355,-1.460655923
127063,0.751141399,0.817817141,0.509659511,-0.386721253,-0.031918611
137474,-0.563668994,0.084610547,0.385033594,0.737438263,-1.363098564
162265,0.00067112,-0.344410354,0.35698727,-0.299499063,-1.796246132
175196,-0.330947401,0.067162463,-0.386847593,0.031655254,0.483135024
188432,-0.486201269,-0.034658012,-0.123855346,0.341212771,1.482286152
304458,-1.599688608,0.407818395,0.930028761,0.109532073,1.557461827
716469,0.719441153,0.151957223,-0.510830208,-0.987615468,-0.867924689
751201,1.062737927,0.449992447,0.421852403,-0.093760679,-1.202734997
765435,-1.904952355,0.307272296,-0.017614692,0.93134502,0.289139682
805930,-1.319722796,1.751371808,0.179939798,1.128560825,0.318163623
837215,-0.340821995,0.217477719,-0.151007796,-0.207455109,0.408503137
956675,1.074900794,0.008817017,-0.631614968,-0.564397462,0.734773757
2717459,0.493755165,-0.270395722,-0.508503783,-1.179343935,-0.327924947
12491,0.826219917,0.432280401,-0.171365329,0.265048972,-1.34330876
18137,-2.479537928,-0.250837487,-0.946068031,0.076776571,-1.486439603
20812,0.747431651,-0.675076803,0.215233934,0.255093715,-1.607150005
62270,-0.513335914,0.193795838,0.864153876,0.937117637,-1.285297512
82639,-1.330082356,-0.408130308,0.140120229,0.694616244,-0.16893991
96744,0.404735784,0.836210013,-0.484656021,-0.147568778,0.956644025
107139,0.390613232,0.830587974,1.090873895,0.375480897,-0.926102311
122381,0.330025009,0.530942392,0.17377004,0.806807414,1.308219942
130037,0.538548138,-0.439023263,0.438939418,-0.566479066,0.214326108
136075,-0.728866163,0.619651963,-0.584887825,0.51454821,0.073070466
156043,0.681195313,-2.060731805,0.160496289,0.389546853,1.798309501
171637,-0.628156831,-0.052019493,0.338318019,1.553648177,1.567660852
173647,-0.1865347,0.189144465,0.373644551,0.289407019,-0.931731477
185615,-0.495572114,1.048811485,-0.034397136,0.030755319,-1.000519716
188342,-0.477769825,1.113375618,0.343779038,-0.576235945,1.166772963
189678,-0.251417467,-1.565577389,-0.983716407,-0.099564797,0.435882437
197364,0.037110662,0.736643465,0.586728045,0.214158665,1.69912757
211095,1.276523733,-2.298045808,1.003850343,0.557855478,-0.942304384
228099,0.375406556,1.423540706,-0.463238373,-0.60004289,0.806647711
240267,-0.397891693,0.984374123,-0.209130461,1.042952453,-0.667117279
240311,-0.442479377,0.399447209,-0.110276157,0.062733226,0.802454424
242861,0.383364921,1.631250547,-0.078879546,-0.577077087,0.822400374
351227,0.131880701,0.032490099,-0.766104306,-0.504577954,0.555698071
387095,1.140789721,0.369624364,0.548015313,0.543000214,-1.55388221
428717,0.592439659,0.32900529,0.62097733,0.528955702,0.588281675
485204,-0.301352692,0.163187408,-0.690474473,-1.017960731,-0.521740016
494474,0.27068474,1.638906916,0.071584747,0.205635206,0.527667185
504815,-1.447851607,-0.207303066,-0.525478048,-0.35003893,-1.046607291
520583,0.184532467,-0.682796624,-0.416446867,0.268613674,-0.994309861
564726,-0.201543742,0.281164134,-0.438432892,-0.015770111,0.461898375
569600,1.242140238,-0.896916924,-0.410368874,0.623716675,1.153264531
582253,-0.376911571,0.158819476,-0.468451486,-0.116218614,0.426225624
586798,0.071195331,0.038367512,-0.759849835,-0.804122354,1.323208701
588508,0.607861524,-0.250454135,-0.13794718,0.673793212,-1.159971799
636474,-0.325764495,1.647037097,0.8425008,-0.335434217,-1.391756167
661974,-1.454512989,0.3107411,0.44577958,1.081256006,0.348832633
670734,1.178524068,-0.501034922,-0.128946075,1.049232062,-0.183838448
754767,-2.568681829,-1.179979744,0.304326246,1.1805879,0.468256937
762731,0.031643724,0.427959555,-0.034276631,-0.02566924,1.033398157
770628,-1.403944259,1.051692895,0.332790909,1.226783935,-0.822698866
771905,1.52014778,-0.196090575,-0.195087127,0.919316397,-0.280602391
772567,-0.097627576,-0.107904893,0.003052114,0.56790221,0.08467183
775406,0.484664563,-1.21334096,0.157839697,-0.798038706,0.70914369
780005,0.965205765,0.318037681,-0.654170919,0.03443745,0.324126057
784527,-2.581170497,0.41722628,-0.021724941,0.385800472,0.219841245
784597,-0.281209898,2.01856572,-0.142234692,0.035736489,-1.635151137
789055,-1.549590508,-2.047183709,-1.34431095,-0.177796357,-0.423070974
790833,0.56366511,1.507947198,-0.298000425,0.465789247,0.560373941
795341,-0.37461717,-0.405289456,-0.303593395,0.445032731,-0.866413012
820596,-0.690964191,0.167168692,0.007692305,0.620222383,1.017281827
824866,-2.780112963,-0.216131988,-0.479286541,0.678514404,1.185210419
847374,1.066931931,0.386874949,-0.691023305,-0.927496957,0.623689467
856451,0.855516661,0.843183711,0.116467008,0.229480982,1.059948654
898828,0.576327673,0.621154591,0.14502557,0.588709027,1.191961756
924508,0.785083041,-0.464295203,-0.334663531,-0.333914135,0.876494935
925181,0.341687232,-0.024739497,0.429100904,0.446345788,0.607182346
937098,0.843029535,-0.99885121,-0.257086649,1.470484825,1.515325177
1011101,1.049147449,-0.011170626,-0.360496765,-1.512304606,1.039068075
1016154,0.014341584,1.47503424,0.34219417,0.45807029,-0.031816966
1957634,1.163593573,-0.577291478,-0.338845821,-0.039803993,-0.269028725
2089077,1.286230349,0.028120763,-0.441408436,-0.882326833,0.011633553
2129441,0.532019829,-0.090777959,-0.442688786,-0.046917507,-1.735509428
2802154,0.216218075,-0.423808311,-0.722576664,-1.050332052,0.028027324
3477547,0.561674149,-0.498867367,-1.095324683,-1.917229274,-0.304181069
3506278,0.653842099,-0.239975565,-0.200741662,-2.429995306,0.452967743
109637,0.617165681,1.617397593,0.35487482,-0.598714931,0.817205494
143559,-0.01649677,0.139745893,0.486334357,-0.887601706,0.138457032
147200,-0.414066291,-0.52228604,0.496275549,0.668635908,1.339077102
162197,0.25998857,-0.791628744,0.14133293,0.213090875,-1.611345187
163420,0.390496909,1.007035467,0.324627374,-1.1972547,1.221806896
166505,-0.026896796,0.632744819,-0.476272578,-0.837133521,0.730491718
175525,0.351157435,-1.753121408,-0.720805469,-1.644565409,1.065717479
277764,0.886259799,0.246755023,-0.772719524,-0.073928044,0.00972704
300024,0.422065055,1.006137947,-0.496733912,-0.258626188,0.928426223
330601,-0.642870499,-0.900961854,-0.005103506,0.397222984,0.066019215
330634,-2.064393672,-1.814076047,-0.853706354,0.166411424,-1.442326302
346637,-1.222207444,0.796972043,0.564828758,0.87441568,1.166185924
404136,0.422468642,0.221388485,-0.604961867,0.097501503,-1.717414812
507558,0.618083216,0.848597433,-0.350096637,0.0737267,0.993145226
507975,-1.210159148,-0.615911086,-0.508744227,1.052742026,0.266966594
509367,-0.997826602,-0.569822603,-0.042898106,0.477015847,-1.398474066
522430,0.327176153,-1.190326721,-1.056372872,0.070999872,-1.401950047
590285,0.157816817,0.833867858,-0.213811715,-0.137173329,0.367227095
674310,-1.785636464,0.625948858,-0.094008366,1.350946157,-1.081712584
689367,0.012794516,-1.703049769,-0.132465848,-0.13778427,0.725208501
746409,1.024195811,-0.132587126,-0.210468851,-1.128358001,1.140908052
795288,-2.984121368,-1.453815085,-0.336420999,0.37964642,0.24097712
801101,-0.800180212,-0.30852976,0.083843416,0.112179047,0.530222293
1177242,-3.349494897,-0.063847206,-0.182541928,0.669939729,0.069322153
1498,1.185578414,-1.184869896,-0.425898658,-0.443683961,-1.295153932
2330,-0.602040113,0.476873392,-0.126169298,0.508486834,0.637941043
23982,-0.864730332,1.187477733,0.21430673,-0.297816225,1.600967159
26520,0.285826672,-0.113110184,-0.819734368,0.862915574,0.393266327
31380,0.683998471,1.313147141,-0.456301903,0.243550503,-1.341205172
36975,0.532361534,-0.539380088,0.26390032,-0.265306612,0.936659463
53441,-1.830019503,0.146999323,-0.119378401,-0.162571895,0.530679567
61690,-0.550049098,0.656554516,0.254440083,0.209356181,-0.968310388
73682,0.897722034,0.277318933,-0.156934935,-0.109083636,-1.185922707
74452,-0.889059701,1.020493549,0.391264129,0.486867016,0.694233275
91438,0.530019076,-0.83205343,0.158174258,0.812878228,1.32489732
97529,-1.790378123,0.423799531,0.421332805,0.562708087,1.692167225
106987,-1.106043017,1.02737441,0.606927611,-0.070183117,-0.04578956
109274,-0.187095676,0.863512765,0.399996337,0.413726348,-1.205700893
124881,0.639192074,-0.22734855,-0.756321064,-0.924652175,0.351774112
129308,-1.002151483,0.104911503,-0.660325452,0.182900347,-0.982544244
133883,0.336090872,-0.092574195,-0.64176962,-1.380463458,-0.089987105
142208,-0.230018611,-1.427279804,7.874956036,-1.674145695,-1.703955227
147294,0.117928444,0.915674196,-0.355726749,-0.349374704,0.313525459
172642,-2.107755971,1.085769376,1.078414256,0.353758659,1.081258771
180449,-0.203997589,1.178715369,-0.263883325,0.442713677,-1.184765973
184814,-0.949661292,1.064152285,0.210706655,-0.182289662,1.061231972
219021,-1.315332142,0.796291944,-0.342772241,-0.289638328,1.020733303
225930,0.610709437,0.227842277,-0.052685224,-0.311765701,1.190896263
225948,-0.785427616,-1.645490737,-0.95733053,-0.675783002,-0.294563097
228299,-0.585307703,-0.86564846,-0.439589071,1.613939229,-1.064389242
233862,-0.313979234,-1.415343775,-0.237644631,0.404416067,1.23656671
244406,-1.364564646,1.082063208,1.225731679,1.317976183,-1.102814117
248798,-1.570064875,-0.340007199,-0.390703172,-1.05291637,0.843181487
252495,-0.644822882,0.054480295,0.079543553,0.598917276,0.999654016
259800,0.634061661,-1.009776006,-0.432676746,0.677576439,-1.16646744
273531,-0.893857183,-0.220823215,2.470483828,-1.326437168,0.708175692
275335,-0.950648919,-1.216355765,-0.986024762,-1.848450632,0.781423839
282766,-0.691905075,0.747036981,-0.168426755,-0.338104558,0.982322289
377060,-1.144782252,0.819588017,0.27488442,1.315025974,0.391941419
404734,1.041804651,-0.489196054,-0.228050463,-0.811060683,0.713336324
487534,1.103577402,0.821347618,0.036056484,-0.388320778,-1.593175463
492275,0.549585525,0.046642811,0.564282458,1.296520546,-1.231662518
532957,-0.800587892,1.055638802,1.115317138,0.16193639,0.558816837
543169,0.202138731,-0.414571631,-0.906009809,-1.399469838,1.126748809
543595,0.764640828,-0.368793776,-0.6055215,-0.266705984,0.303262449
607804,-1.485193242,0.20551919,0.890705485,0.143717649,1.238435888
678650,0.409085208,-0.226389763,-0.045621209,-0.088879454,0.712849708
681154,1.229615643,-1.037226954,-0.003402378,-0.129260337,0.293430569
690718,-0.249668433,-0.756883148,0.250409614,-1.357285749,0.912051016
692251,-0.860745122,0.8275054,-0.351664577,0.783719547,-0.718757547
750456,0.471499437,0.270233801,0.897045791,0.739934843,1.285776542
750895,1.47856586,-1.280019696,-0.196992984,-0.541890011,1.348788016
753004,0.534342923,0.409031393,-0.250576476,-0.700534405,0.747239651
753254,-0.770218065,-0.655691244,-0.313837919,-0.390761005,1.278432829
753868,-1.088158822,-2.562008571,-1.223199903,-0.063821235,-0.724526391
762821,1.305120468,-0.315465064,0.302545931,0.547308674,-1.592744829
763237,0.353402636,1.229076807,0.209243502,0.564891709,-0.882508551
778363,-1.227189464,-0.578911525,-0.074884976,0.368436983,-0.495759976
803009,-0.738691629,0.177999388,-0.710114155,-1.146398532,-0.224338702
806247,0.319641696,0.937374185,0.489548648,1.245414797,-1.249909372
807869,0.904145305,-0.362257605,-0.112641229,0.005603268,-1.149990705
808336,-0.395219845,-0.223557257,-0.71995135,-0.723197276,0.221328952
837946,-0.133511107,0.031641067,-0.482069112,0.341079371,0.575886647
838327,0.886780942,0.405139239,-0.722971917,0.318684783,-1.64932389
868628,0.894657799,-1.017366055,-0.680885224,-0.407978779,-0.352743424
895074,1.33811674,0.675233107,-0.087807773,1.275047551,1.376863038
920994,0.92397434,-0.477989505,0.019397602,0.267819951,-0.394460714
945196,-0.476941205,0.141370526,-0.414608321,0.050322803,-1.593482656
947563,1.07813838,-0.059695343,-0.560593158,0.645258668,0.577255933
954817,-0.463251066,1.092375161,-0.213579738,0.34812964,-0.023834741
1352264,-3.751660634,-1.432503587,0.336171074,0.799860701,-1.005348012
1944458,0.834517898,-2.261358347,0.572917621,-1.237093512,1.151178171
2290007,0.626077099,-0.458355973,-0.882864872,-0.421373225,0.798113773
2895189,-1.403724234,-1.58030351,-1.365453353,-0.214194041,0.376014085
3420473,0.534342923,0.409031393,-0.250576476,-0.700534405,0.747239651
31022,-1.273421153,-0.09402296,1.441869922,-1.372332142,0.749150327
48061,0.940785969,-1.099399845,-0.382830473,-0.069124686,-0.556771177
50034,-0.231120415,-1.401375081,-0.636962929,0.445864381,1.219331317
61045,-0.848863271,1.002347819,-0.340723467,-0.841551852,0.239162837
62412,0.707708793,0.551467522,-0.408322157,-0.548391321,0.474439868
101072,1.284079106,0.401290895,-0.092384324,-0.678973597,0.077564328
138063,0.694109238,0.976945544,0.55094224,-1.492370556,0.810705743
148305,0.436835372,-0.946632214,1.590715365,0.283969862,-1.571298157
167399,-1.034296878,0.17956452,0.812916372,0.75133231,1.392044643
175025,0.004229925,-0.171284488,-0.773666439,-0.42164989,-0.3411715
249175,-2.14105918,-1.009746516,-0.610614078,0.566963913,0.203351943
260007,-1.665114814,-0.121322323,1.116703716,0.040305916,0.616757336
274637,0.683583849,0.512617418,0.093852457,-0.754463697,-1.970966401
285272,-0.11019279,1.308667425,0.076951002,-0.17668323,1.01097649
286115,-0.077716013,0.783270142,-0.346094143,0.350091768,0.558943662
329468,-0.522894396,0.454856474,0.400859806,0.189505564,1.46165134
354722,0.165456941,1.1637157,-0.170998504,0.380006015,-1.528003878
468938,1.012098949,0.893552159,0.179697748,-0.536074197,-0.123969109
524050,0.464899013,0.608957063,-0.147126728,0.621297181,-0.919757645
533117,0.673509002,1.172358066,1.525218332,-0.386275867,-0.009677431
672269,-1.765991905,-0.282216013,0.098692507,-0.367805419,0.488039879
674332,-0.187055391,0.505520299,-0.431316928,0.294175328,-0.073771503
749504,-1.669568355,0.88806213,1.223357397,1.112731668,0.964751521
768027,-1.526288785,0.161060173,-0.051228694,0.735328732,0.210054661
830425,0.405089787,1.598288061,-0.136466168,0.474699747,-0.018892868
869417,-0.343113479,0.184213239,-0.512333441,-0.980195897,0.705053885
882950,-2.132915702,0.214055658,-0.326158045,0.175687678,-1.441310693
1580437,0.596409898,0.236952776,-1.214382612,-1.975767006,0.584781088
2515882,1.007136793,-0.270640322,-0.24695823,-1.935049478,0.896270582
2795282,1.068232477,-0.496910682,-0.80280126,-1.424971293,1.046615958
2995948,0.658221013,-0.473521458,-0.45849303,-1.507992967,0.165274046
441,1.067061012,-0.496704408,-0.395688005,-1.573886732,0.440734015
1433,0.398852934,0.380481358,-0.590488951,-0.355624038,0.885544242
8570,1.312701259,-1.391567981,0.439710355,0.571103087,-0.948967973
13377,-0.185109669,0.581392818,2.16682242,-0.209458169,0.414244869
17929,-0.396964938,0.323635806,-0.401543379,-1.175629178,0.680228782
19133,0.589700585,0.313643628,-0.288246242,-0.039078276,1.290101751
22875,0.387431709,-0.896997405,-0.489035874,0.021294881,0.445780906
32071,-0.382857961,-0.354910514,1.693820778,-0.697612148,1.188664512
38100,-1.358623759,0.87319839,0.999586081,0.32044654,1.002689154
39828,-0.273871716,0.938773214,-0.498236742,-0.507403289,-0.296615881
50581,0.002678995,0.190744009,-0.82719518,-1.196973145,0.560867139
58616,-1.121066544,1.044746762,-0.325810841,2.366823197,0.716858872
