influencer_id,influencer_name,influencer_main_genre,influencer_active_start
94210,Chet Baker,Jazz,1950
170330,Franz Waxman,Stage & Screen,1930
171637,Duane Eddy,Pop/Rock,1950
175087,Elmer Bernstein,Stage & Screen,1950
416785,Nino Rota,Stage & Screen,1950
551815,Gil Evans,Jazz,1930
678009,Henry Mancini,Easy Listening,1940
743929,Stan Kenton,Jazz,1930
760240,Bernard Herrmann,Stage & Screen,1930
55304,The Flamingos,R&B;,1950
108826,Jackie Wilson,R&B;,1950
128099,James Brown,R&B;,1950
190021,John Holt,Reggae,1960
359494,Prince Buster,Reggae,1960
425105,The Skatalites,Reggae,1960
569685,The Temptations,R&B;,1960
636474,Bunny Wailer,Reggae,1970
766893,The Isley Brothers,R&B;,1950
785380,"Lee ""Scratch"" Perry",Reggae,1960
893111,The Paragons,Reggae,1960
57497,B-Movie,Pop/Rock,1970
154998,Bauhaus,Pop/Rock,1970
239921,Depeche Mode,Pop/Rock,1980
290812,Joy Division,Pop/Rock,1970
355412,Placebo,Pop/Rock,1990
3829,T-Bone Walker,Blues,1930
45057,The Louvin Brothers,Country,1940
66915,Bob Dylan,Pop/Rock,1960
81083,Bill Monroe,Country,1940
120521,Chuck Berry,Pop/Rock,1950
154533,Ewan MacColl,Folk,1940
169202,Doc Watson,Folk,1940
227527,Flatt & Scruggs,Country,1940
245039,Vassar Clements,Country,1950
296402,Jimmy Bryant,Country,1940
330967,The New Lost City Ramblers,Folk,1950
549797,Hank Williams,Country,1930
577720,The Stanley Brothers,Country,1940
796950,Elizabeth Cotten,Folk,1950
102050,The Kingston Trio,Folk,1950
266160,Pete Seeger,Folk,1930
403120,The Mills Brothers,Vocal,1930
536754,Burl Ives,Folk,1930
577531,Woody Guthrie,Folk,1930
921384,Mitch Miller & the Sing-Along Gang,Vocal,1950
61226,Babyface,R&B;,1970
127696,Lalah Hathaway,R&B;,1990
144458,Curtis Mayfield,R&B;,1950
176358,Jamiroquai,R&B;,1990
402249,Raphael Saadiq,R&B;,1980
622805,Stevie Wonder,R&B;,1960
802302,Chaka Khan,R&B;,1960
543055,Georgie Fame,Pop/Rock,1950
75747,The Clash,Pop/Rock,1970
152023,Everclear,Pop/Rock,1990
154544,Green Day,Pop/Rock,1980
213921,Less Than Jake,Pop/Rock,1990
243008,Weezer,Pop/Rock,1990
258430,Pennywise,Pop/Rock,1980
335747,Rancid,Pop/Rock,1990
423305,Mission of Burma,Pop/Rock,1980
636394,Strung Out,Pop/Rock,1990
757342,blink-182,Pop/Rock,1990
780581,Lagwagon,Pop/Rock,1990
808944,Jawbreaker,Pop/Rock,1980
893383,The Muffs,Pop/Rock,1990
895136,Pixies,Pop/Rock,1980
55304,The Flamingos,R&B;,1950
82584,Billy Eckstine,Vocal,1930
147200,The Dells,R&B;,1950
213590,Joe Williams,Vocal,1930
636044,The Cadillacs,R&B;,1950
894335,The Platters,R&B;,1950
162197,Ben Folds,Pop/Rock,1990
790820,Tool,Pop/Rock,1990
96977,In Flames,Pop/Rock,1990
925837,Accept,Pop/Rock,1970
83013,The Jackson 5,R&B;,1960
243474,Lionel Richie,R&B;,1970
324854,Jermaine Jackson,R&B;,1960
361393,Prince,R&B;,1970
793664,El DeBarge,R&B;,1970
61479,The Five Satins,R&B;,1950
75171,The Clovers,R&B;,1940
75825,The Coasters,R&B;,1950
118544,The Drifters,R&B;,1950
180228,Elvis Presley,Pop/Rock,1950
308871,Little Anthony & the Imperials,R&B;,1950
479582,The Moonglows,R&B;,1950
541125,Gerry & the Pacemakers,Pop/Rock,1950
754032,The Beatles,Pop/Rock,1960
893719,The Penguins,R&B;,1950
894335,The Platters,R&B;,1950
39656,Sonny Rollins,Jazz,1940
175553,John Coltrane,Jazz,1940
211758,Charlie Parker,Jazz,1930
484396,Ornette Coleman,Jazz,1950
614339,Albert Ayler,Jazz,1960
665944,Harold Land,Jazz,1960
786080,James Moody,Jazz,1940
796166,Don Cherry,Jazz,1950
924232,Sun Ra,Jazz,1940
2130,Alfred Newman,Stage & Screen,1930
170330,Franz Waxman,Stage & Screen,1930
175087,Elmer Bernstein,Stage & Screen,1950
583723,Mikl脙鲁s R脙鲁zsa,Stage & Screen,1930
760240,Bernard Herrmann,Stage & Screen,1930
781932,Lalo Schifrin,Jazz,1950
818366,Leonard Rosenman,Stage & Screen,1970
873886,Raymond Scott,Jazz,1930
81083,Bill Monroe,Country,1940
342768,Roscoe Holcomb,Folk,1950
577531,Woody Guthrie,Folk,1930
5441,Pantera,Pop/Rock,1980
7920,Alice in Chains,Pop/Rock,1980
28002,Shinedown,Pop/Rock,2000
178799,Staind,Pop/Rock,1990
743966,Tantric,Pop/Rock,1990
790820,Tool,Pop/Rock,1990
813946,Deftones,Pop/Rock,1980
923323,3 Doors Down,Pop/Rock,1990
82639,Paco de Luc脙颅a,Latin,1950
555695,Gipsy Kings,Latin,1980
600228,Al Di Meola,Jazz,1970
842802,Peter Gabriel,Pop/Rock,1970
46861,Ray Charles,R&B;,1940
176936,Elmore James,Blues,1930
343396,Roy Brown,R&B;,1940
409954,Ray Price,Country,1940
549797,Hank Williams,Country,1930
662800,Hank Snow,Country,1930
748773,Amos Milburn,Blues,1940
801762,Floyd Cramer,Country,1950
90188,Ian Dury,Pop/Rock,1970
129775,Parliament,R&B;,1960
175553,John Coltrane,Jazz,1940
187581,Funkadelic,R&B;,1960
279337,Sade,R&B;,1980
423829,Miles Davis,Jazz,1940
484396,Ornette Coleman,Jazz,1950
498691,The Slits,Pop/Rock,1970
658346,Gil Scott-Heron,R&B;,1960
667020,Malcolm McLaren,Pop/Rock,1970
692100,Youssou N'Dour,International,1970
796166,Don Cherry,Jazz,1950
864257,Rahsaan Roland Kirk,Jazz,1950
273105,Dr. Lonnie Smith,Jazz,1960
120521,Chuck Berry,Pop/Rock,1950
180228,Elvis Presley,Pop/Rock,1950
549797,Hank Williams,Country,1930
780451,Conway Twitty,Country,1950
803720,Gene Vincent,Pop/Rock,1950
12472,Traffic,Pop/Rock,1960
13393,Tower of Power,R&B;,1960
76057,King Crimson,Pop/Rock,1960
77175,Bob Weir,Pop/Rock,1960
128266,Country Joe & the Fish,Pop/Rock,1960
131650,Talking Heads,Pop/Rock,1970
138699,Frank Zappa,Pop/Rock,1950
151290,B脙漏la Fleck,Jazz,1970
234488,Del McCoury,Country,1960
238440,Robert Fripp,Pop/Rock,1960
268871,Hot Tuna,Pop/Rock,1970
295756,Santana,Pop/Rock,1960
313284,Little Feat,Pop/Rock,1960
317417,Quicksilver Messenger Service,Pop/Rock,1960
339490,Rare Earth,Pop/Rock,1960
339577,Meat Puppets,Pop/Rock,1980
346336,Pink Floyd,Pop/Rock,1960
377908,NRBQ,Pop/Rock,1960
402872,The Meters,R&B;,1960
577627,The Who,Pop/Rock,1960
745964,The Allman Brothers Band,Pop/Rock,1960
746010,Spirit,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
781370,Chumbawamba,Pop/Rock,1980
924232,Sun Ra,Jazz,1940
943936,Buddy Miles,Pop/Rock,1960
946137,Canned Heat,Pop/Rock,1960
988440,Grateful Dead,Pop/Rock,1960
988638,Captain Beefheart,Pop/Rock,1960
46345,Suzanne Ciani,New Age,1980
65882,Bob James,Jazz,1960
66570,Keith Jarrett,Jazz,1960
185440,David Lanz,New Age,1960
675495,Mannheim Steamroller,New Age,1970
684920,Dave Grusin,Jazz,1960
750519,Terry Riley,Avant-Garde,1960
764702,Bill Evans,Jazz,1950
826364,Liz Story,New Age,1980
945269,George Winston,New Age,1970
988471,Enya,New Age,1980
1431398,Will Ackerman,New Age,1970
66915,Bob Dylan,Pop/Rock,1960
112540,Cisco Houston,Folk,1940
180228,Elvis Presley,Pop/Rock,1950
266160,Pete Seeger,Folk,1930
410219,Merle Haggard,Country,1960
528221,Dave Van Ronk,Folk,1950
536754,Burl Ives,Folk,1930
538677,Buddy Holly,Pop/Rock,1950
577531,Woody Guthrie,Folk,1930
780451,Conway Twitty,Country,1950
888730,Odetta,Folk,1940
894664,Oscar Brand,Folk,1940
170330,Franz Waxman,Stage & Screen,1930
583723,Mikl脙鲁s R脙鲁zsa,Stage & Screen,1930
94890,The Legendary Pink Dots,Pop/Rock,1980
104714,Kraftwerk,Electronic,1970
112789,Korn,Pop/Rock,1990
239921,Depeche Mode,Pop/Rock,1980
351733,Nine Inch Nails,Pop/Rock,1980
355555,Nitzer Ebb,Pop/Rock,1980
359062,KMFDM,Pop/Rock,1980
420133,Ministry,Pop/Rock,1980
561715,Godflesh,Pop/Rock,1980
572737,Helmet,Pop/Rock,1980
743760,Alien Sex Fiend,Pop/Rock,1980
750970,Skinny Puppy,Pop/Rock,1980
820115,White Zombie,Pop/Rock,1980
75747,The Clash,Pop/Rock,1970
138520,The Damned,Pop/Rock,1970
266160,Pete Seeger,Folk,1930
418740,Sex Pistols,Pop/Rock,1970
920073,The Undertones,Pop/Rock,1970
856451,Naked Eyes,Pop/Rock,1980
214162,Vince Gill,Country,1970
605375,Alan Jackson,Country,1990
792370,Clint Black,Country,1980
944084,George Strait,Country,1970
43714,Bee Gees,Pop/Rock,1960
754032,The Beatles,Pop/Rock,1960
190021,John Holt,Reggae,1960
246768,Derrick Morgan,Reggae,1950
328014,Peter Tosh,Reggae,1960
359494,Prince Buster,Reggae,1960
474648,The Melodians,Reggae,1960
819344,Desmond Dekker,Reggae,1960
104714,Kraftwerk,Electronic,1970
167386,ESG,R&B;,1970
183858,Gary Numan,Pop/Rock,1970
387815,Neu!,Electronic,1970
487186,Suicide,Pop/Rock,1970
531986,David Bowie,Pop/Rock,1960
617196,Brian Eno,Pop/Rock,1970
645612,Can,Pop/Rock,1960
660507,Giorgio Moroder,Pop/Rock,1960
672910,Wire,Pop/Rock,1970
683750,Yellow Magic Orchestra,Electronic,1970
809266,Ultravox,Pop/Rock,1970
840402,The Velvet Underground,Pop/Rock,1960
852855,Roxy Music,Pop/Rock,1970
168110,Downset,Pop/Rock,1990
242211,Saliva,Pop/Rock,1990
289599,Linkin Park,Pop/Rock,1990
351733,Nine Inch Nails,Pop/Rock,1980
750742,Slipknot,Pop/Rock,1990
772745,Incubus,Pop/Rock,1990
863790,Rage Against the Machine,Pop/Rock,1990
577261,Mitch Miller,Easy Listening,1940
94205,Chet Atkins,Country,1940
141256,Joe Maphis,Country,1940
179730,Charlie Rich,Country,1950
246022,Merle Travis,Country,1930
269390,Homer & Jethro,Country,1930
296402,Jimmy Bryant,Country,1940
314346,Little Jimmy Dickens,Country,1930
742166,Speedy West,Country,1950
46861,Ray Charles,R&B;,1940
143951,Faron Young,Country,1950
163198,Carl Smith,Country,1940
165818,Charley Pride,Country,1960
180228,Elvis Presley,Pop/Rock,1950
184814,Don Gibson,Country,1940
196248,Don Williams,Country,1960
549797,Hank Williams,Country,1930
583959,Willie Nelson,Country,1950
664378,Glen Campbell,Country,1950
824022,Little Richard,Pop/Rock,1950
858710,Marty Robbins,Country,1940
903609,Jim Reeves,Country,1930
127369,Ahmad Jamal,Jazz,1950
206967,Erroll Garner,Jazz,1940
245760,Les McCann,Jazz,1960
424292,John Lewis,Jazz,1940
489316,Oscar Peterson,Jazz,1940
640675,Bud Powell,Jazz,1940
45057,The Louvin Brothers,Country,1940
81083,Bill Monroe,Country,1940
342768,Roscoe Holcomb,Folk,1950
577720,The Stanley Brothers,Country,1940
848784,Roy Acuff,Country,1930
22124,Slayer,Pop/Rock,1980
31324,Sodom,Pop/Rock,1980
98465,Iron Maiden,Pop/Rock,1970
151787,Bathory,Pop/Rock,1980
191063,Celtic Frost,Pop/Rock,1980
315403,Venom,Pop/Rock,1970
343954,Mercyful Fate,Pop/Rock,1980
677842,Hellhammer,Pop/Rock,1980
149946,Donald Byrd,Jazz,1950
226380,Lee Morgan,Jazz,1960
346637,Roy Eldridge,Jazz,1930
789775,Clifford Brown,Jazz,1950
792175,Fats Navarro,Jazz,1940
798326,Freddie Hubbard,Jazz,1950
961688,Wynton Marsalis,Jazz,1980
10982,All,Pop/Rock,1980
38302,Social Distortion,Pop/Rock,1970
62823,Bad Religion,Pop/Rock,1980
75264,Bad Brains,Pop/Rock,1970
75394,Bad Manners,Pop/Rock,1980
75747,The Clash,Pop/Rock,1970
91650,Black Flag,Pop/Rock,1970
101701,Conflict,Pop/Rock,1980
109735,Circle Jerks,Pop/Rock,1980
129637,Crass,Pop/Rock,1970
138520,The Damned,Pop/Rock,1970
142652,D.O.A.,Pop/Rock,1970
160054,Sham 69,Pop/Rock,1970
172041,Joe Strummer,Pop/Rock,1970
184267,U.K. Subs,Pop/Rock,1970
195874,Madness,Pop/Rock,1970
197921,The English Beat,Pop/Rock,1970
222974,MDC,Pop/Rock,1980
357406,Nirvana,Pop/Rock,1980
418740,Sex Pistols,Pop/Rock,1970
422947,Minor Threat,Pop/Rock,1980
471355,Operation Ivy,Pop/Rock,1980
482334,The Specials,Pop/Rock,1970
490004,Ramones,Pop/Rock,1970
591048,Anti-Nowhere League,Pop/Rock,1980
631535,The Business,Pop/Rock,1980
756772,Angelic Upstarts,Pop/Rock,1970
759491,The Exploited,Pop/Rock,1980
793022,Cock Sparrer,Pop/Rock,1970
819344,Desmond Dekker,Reggae,1960
920073,The Undertones,Pop/Rock,1970
931105,Agnostic Front,Pop/Rock,1980
937098,Stiff Little Fingers,Pop/Rock,1970
960690,X,Pop/Rock,1970
38936,Simon & Garfunkel,Pop/Rock,1950
66915,Bob Dylan,Pop/Rock,1960
71209,Leonard Cohen,Pop/Rock,1950
130115,Jackson C. Frank,Folk,1960
170815,Fred Neil,Folk,1960
204386,James Taylor,Pop/Rock,1960
307461,Van Morrison,Pop/Rock,1950
345427,Roy Harper,Pop/Rock,1960
505532,Tim Hardin,Pop/Rock,1960
595101,Tim Buckley,Pop/Rock,1960
756656,Bert Jansch,Folk,1960
799053,Donovan,Pop/Rock,1960
814036,Davy Graham,Folk,1960
843106,Peter Sarstedt,Pop/Rock,1950
29067,The Action,Pop/Rock,1960
29884,Paul McCartney,Pop/Rock,1950
76057,King Crimson,Pop/Rock,1960
135273,"Earth, Wind & Fire",R&B;,1960
196969,John Martyn,Folk,1960
217792,Ringo Starr,Pop/Rock,1950
316834,Marvin Gaye,R&B;,1950
404434,The Moody Blues,Pop/Rock,1960
477875,The Supremes,R&B;,1950
543055,Georgie Fame,Pop/Rock,1950
593930,Argent,Pop/Rock,1970
594665,Diana Ross,R&B;,1960
674887,Daryl Hall & John Oates,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960
796734,Elton John,Pop/Rock,1960
14651,Patsy Cline,Country,1950
98189,Kitty Wells,Country,1940
190946,Lefty Frizzell,Country,1950
234325,Loretta Lynn,Country,1960
549797,Hank Williams,Country,1930
749175,Skeeter Davis,Country,1950
934069,Brenda Lee,Country,1950
169578,Frankie Ruiz,Latin,1980
172612,Eddie Palmieri,Latin,1950
186312,Celia Cruz,Latin,1940
296024,Rub脙漏n Blades,Latin,1960
468911,Rey Ruiz,Latin,1980
565634,H脙漏ctor Lavoe,Latin,1960
685031,Wilfrido Vargas,Latin,1970
903009,Joe Cuba,Latin,1950
3829,T-Bone Walker,Blues,1930
112462,Cream,Pop/Rock,1960
120521,Chuck Berry,Pop/Rock,1950
131178,James Burton,Country,1960
143494,The Dubliners,International,1960
176936,Elmore James,Blues,1930
180228,Elvis Presley,Pop/Rock,1950
238495,John Mayall,Blues,1950
240865,Jeff Beck,Pop/Rock,1960
276085,Howlin' Wolf,Blues,1930
307461,Van Morrison,Pop/Rock,1950
332141,Jerry Lee Lewis,Pop/Rock,1950
354105,Jimi Hendrix,Pop/Rock,1960
489303,The Yardbirds,Pop/Rock,1960
608701,Muddy Waters,Blues,1940
611102,Albert Collins,Blues,1950
617844,Albert King,Blues,1950
842611,Peter Green,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960
31263,Andra脙漏 Crouch,Religious,1960
238115,Sam Cooke,R&B;,1950
49367,The Blackbyrds,R&B;,1970
136075,The Crusaders,Jazz,1950
234374,Hubert Laws,Jazz,1960
536122,George Duke,Jazz,1960
944206,"Grover Washington, Jr.",Jazz,1960
79016,Billie Holiday,Vocal,1930
168256,Eva Cassidy,Pop/Rock,1980
170770,Erykah Badu,R&B;,1990
184502,Ella Fitzgerald,Vocal,1930
191699,Gal Costa,Latin,1960
197460,Cassandra Wilson,Vocal,1980
279337,Sade,R&B;,1980
524522,Joan Osborne,Pop/Rock,1990
573410,Maria Beth脙垄nia,International,1960
639397,Caetano Veloso,Latin,1960
781837,Ant脙麓nio Carlos Jobim,Latin,1950
797056,Elis Regina,International,1960
807068,Rita Lee,Latin,1960
931086,Astrud Gilberto,Latin,1960
932858,Tom Z脙漏,International,1960
315336,Perry Como,Vocal,1930
344275,Mel Torm脙漏,Vocal,1930
642427,Buddy Clark,Vocal,1930
792507,Frank Sinatra,Vocal,1930
46727,Edwin Starr,R&B;,1950
90803,King Curtis,R&B;,1950
112462,Cream,Pop/Rock,1960
482600,The Spencer Davis Group,Pop/Rock,1960
489303,The Yardbirds,Pop/Rock,1960
569685,The Temptations,R&B;,1960
45077,Leo Kottke,Folk,1960
51992,Big Star,Pop/Rock,1970
66915,Bob Dylan,Pop/Rock,1960
75747,The Clash,Pop/Rock,1970
91650,Black Flag,Pop/Rock,1970
130932,Crazy Horse,Pop/Rock,1960
131627,Creedence Clearwater Revival,Pop/Rock,1960
138699,Frank Zappa,Pop/Rock,1950
139026,Led Zeppelin,Pop/Rock,1960
187581,Funkadelic,R&B;,1960
194703,The Flying Burrito Brothers,Pop/Rock,1960
354105,Jimi Hendrix,Pop/Rock,1960
379125,Neil Young,Pop/Rock,1960
398259,New Riders of the Purple Sage,Pop/Rock,1960
418740,Sex Pistols,Pop/Rock,1970
490004,Ramones,Pop/Rock,1970
549797,Hank Williams,Country,1930
562304,The Stooges,Pop/Rock,1960
690254,ZZ Top,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960
816890,Johnny Cash,Country,1950
944310,George Jones,Country,1950
988440,Grateful Dead,Pop/Rock,1960
988638,Captain Beefheart,Pop/Rock,1960
3595,Andrew Lloyd Webber,Stage & Screen,1960
5953,Alice Cooper,Pop/Rock,1960
75100,Bad Company,Pop/Rock,1970
107090,Cher,Pop/Rock,1960
177060,Janis Joplin,Pop/Rock,1960
530745,Bruce Springsteen,Pop/Rock,1970
590479,Thin Lizzy,Pop/Rock,1970
796734,Elton John,Pop/Rock,1960
858827,Queen,Pop/Rock,1970
864209,Neil Diamond,Pop/Rock,1950
936425,Todd Rundgren,Pop/Rock,1960
66915,Bob Dylan,Pop/Rock,1960
196248,Don Williams,Country,1960
5953,Alice Cooper,Pop/Rock,1960
84209,Kiss,Pop/Rock,1970
98465,Iron Maiden,Pop/Rock,1970
105354,Cheap Trick,Pop/Rock,1970
139026,Led Zeppelin,Pop/Rock,1960
246611,Judas Priest,Pop/Rock,1960
260206,Van Halen,Pop/Rock,1970
263937,Dio,Pop/Rock,1980
299471,Scorpions,Pop/Rock,1960
391933,Rainbow,Pop/Rock,1970
424244,Ozzy Osbourne,Pop/Rock,1960
604852,Aerosmith,Pop/Rock,1970
771438,Black Sabbath,Pop/Rock,1960
866786,New York Dolls,Pop/Rock,1970
894465,The Rolling Stones,Pop/Rock,1960
69986,Kenny Rogers,Country,1950
936206,Alabama,Country,1970
188342,Freddy Fender,Country,1950
579458,Luciano Pavarotti,Classical,1960
3829,T-Bone Walker,Blues,1930
59156,B.B. King,Blues,1940
76881,Jimmy Reed,Blues,1940
131178,James Burton,Country,1960
176936,Elmore James,Blues,1930
274822,Lonnie Mack,Blues,1950
276085,Howlin' Wolf,Blues,1930
608701,Muddy Waters,Blues,1940
611102,Albert Collins,Blues,1950
617844,Albert King,Blues,1950
820232,Dick Dale,Pop/Rock,1950
824599,Little Walter,Blues,1940
829643,Hubert Sumlin,Blues,1950
894956,Otis Rush,Blues,1950
942529,Buddy Guy,Blues,1950
162677,Dizzy Gillespie,Jazz,1930
191680,Gato Barbieri,Jazz,1950
211758,Charlie Parker,Jazz,1930
310383,P脙漏rez Prado,Latin,1940
396372,Max Roach,Jazz,1940
591104,Mongo Santamaria,Latin,1950
607283,Tito Puente,Latin,1940
928942,Art Blakey,Jazz,1940
74970,Bob Wills,Country,1930
94205,Chet Atkins,Country,1940
131178,James Burton,Country,1960
169202,Doc Watson,Folk,1940
190946,Lefty Frizzell,Country,1950
198901,Webb Pierce,Country,1950
549797,Hank Williams,Country,1930
22257,Patty Smyth,Pop/Rock,1980
44764,Blondie,Pop/Rock,1970
61172,The Cars,Pop/Rock,1970
70800,Billy Idol,Pop/Rock,1970
75394,Bad Manners,Pop/Rock,1980
94126,Bow Wow Wow,Pop/Rock,1980
122754,Cyndi Lauper,Pop/Rock,1970
128440,Duran Duran,Pop/Rock,1970
131650,Talking Heads,Pop/Rock,1970
163229,Electric Light Orchestra,Pop/Rock,1970
195874,Madness,Pop/Rock,1970
197921,The English Beat,Pop/Rock,1970
237205,Madonna,Pop/Rock,1980
249973,Devo,Pop/Rock,1970
251361,Dexys Midnight Runners,Pop/Rock,1970
361393,Prince,R&B;,1970
413524,The Police,Pop/Rock,1970
425105,The Skatalites,Reggae,1960
471355,Operation Ivy,Pop/Rock,1980
479350,The Toasters,Pop/Rock,1980
482334,The Specials,Pop/Rock,1970
496487,Adam Ant,Pop/Rock,1970
504276,The Selecter,Pop/Rock,1970
531986,David Bowie,Pop/Rock,1960
766385,The Go-Go's,Pop/Rock,1970
768321,INXS,Pop/Rock,1970
784732,Joe Jackson,Pop/Rock,1970
790732,Squeeze,Pop/Rock,1970
796045,Fishbone,Pop/Rock,1970
819344,Desmond Dekker,Reggae,1960
883318,Red Hot Chili Peppers,Pop/Rock,1980
920994,The Vandals,Pop/Rock,1980
922200,Violent Femmes,Pop/Rock,1980
207127,Ricky Van Shelton,Country,1980
396676,Randy Travis,Country,1970
399659,The Mavericks,Country,1980
592954,Tim McGraw,Country,1990
605375,Alan Jackson,Country,1990
792370,Clint Black,Country,1980
794846,Eddie Rabbitt,Country,1970
798248,Garth Brooks,Country,1980
944084,George Strait,Country,1970
29884,Paul McCartney,Pop/Rock,1950
754032,The Beatles,Pop/Rock,1960
33161,Sly & the Family Stone,R&B;,1960
128099,James Brown,R&B;,1950
129775,Parliament,R&B;,1960
135273,"Earth, Wind & Fire",R&B;,1960
477875,The Supremes,R&B;,1950
569685,The Temptations,R&B;,1960
777210,Kool & the Gang,R&B;,1960
920939,The Undisputed Truth,R&B;,1960
82584,Billy Eckstine,Vocal,1930
287604,Louis Jordan,Jazz,1930
317093,Nat King Cole,Jazz,1930
532957,Cab Calloway,Jazz,1930
960674,Wynonie Harris,R&B;,1940
34899,Soul Coughing,Pop/Rock,1990
61637,Beulah,Pop/Rock,1990
174752,Eels,Pop/Rock,1990
189678,Galaxie 500,Pop/Rock,1980
219483,Dinosaur Jr.,Pop/Rock,1980
238440,Robert Fripp,Pop/Rock,1960
250976,Low,Pop/Rock,1990
268990,Luna,Pop/Rock,1990
413524,The Police,Pop/Rock,1970
617196,Brian Eno,Pop/Rock,1970
631774,The Byrds,Pop/Rock,1960
746731,Spiritualized,Pop/Rock,1990
840402,The Velvet Underground,Pop/Rock,1960
5882,T. Rex,Pop/Rock,1960
41874,The Beach Boys,Pop/Rock,1960
44906,The Birthday Party,Pop/Rock,1980
55128,Bo Diddley,Pop/Rock,1940
66915,Bob Dylan,Pop/Rock,1960
91438,The Gun Club,Pop/Rock,1980
114342,The Doors,Pop/Rock,1960
137390,The Cure,Pop/Rock,1970
237517,Lee Hazlewood,Country,1960
290812,Joy Division,Pop/Rock,1970
418740,Sex Pistols,Pop/Rock,1970
487186,Suicide,Pop/Rock,1970
490004,Ramones,Pop/Rock,1970
500664,The Seeds,Pop/Rock,1960
562304,The Stooges,Pop/Rock,1960
748222,Siouxsie and the Banshees,Pop/Rock,1970
756740,Swell Maps,Pop/Rock,1970
840402,The Velvet Underground,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960
211758,Charlie Parker,Jazz,1930
259529,Lester Young,Jazz,1930
346637,Roy Eldridge,Jazz,1930
640675,Bud Powell,Jazz,1940
749504,St脙漏phane Grappelli,Jazz,1930
5953,Alice Cooper,Pop/Rock,1960
84209,Kiss,Pop/Rock,1970
98465,Iron Maiden,Pop/Rock,1970
139026,Led Zeppelin,Pop/Rock,1960
192382,Deep Purple,Pop/Rock,1960
246611,Judas Priest,Pop/Rock,1960
308932,Pentagram,Pop/Rock,1970
391933,Rainbow,Pop/Rock,1970
689367,Yngwie Malmsteen,Pop/Rock,1980
771438,Black Sabbath,Pop/Rock,1960
38302,Social Distortion,Pop/Rock,1970
62823,Bad Religion,Pop/Rock,1980
490004,Ramones,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960
808944,Jawbreaker,Pop/Rock,1980
511029,Artie Shaw,Jazz,1930
950571,Harry James,Jazz,1930
954646,Helen O'Connell,Vocal,1940
858710,Marty Robbins,Country,1940
903609,Jim Reeves,Country,1930
78886,The Housemartins,Pop/Rock,1980
134729,Faith No More,Pop/Rock,1980
553483,Happy Mondays,Pop/Rock,1980
661525,Front 242,Pop/Rock,1980
678339,XTC,Pop/Rock,1970
754032,The Beatles,Pop/Rock,1960
763237,Big Audio Dynamite,Pop/Rock,1980
899530,The Smiths,Pop/Rock,1980
919598,A Guy Called Gerald,Electronic,1980
921306,808 State,Electronic,1980
958768,World Party,Pop/Rock,1980
24944,Amy Grant,Religious,1970
79392,Keith Green,Religious,1960
466759,Michael W. Smith,Religious,1980
33161,Sly & the Family Stone,R&B;,1960
81231,Bobby Hutcherson,Jazz,1960
238115,Sam Cooke,R&B;,1950
267354,Horace Silver,Jazz,1950
423829,Miles Davis,Jazz,1940
643549,Cal Tjader,Jazz,1940
678408,Herbie Mann,Jazz,1950
776301,Chico Hamilton,Jazz,1940
174557,Carole King,Pop/Rock,1950
402249,Raphael Saadiq,R&B;,1980
38936,Simon & Garfunkel,Pop/Rock,1950
66915,Bob Dylan,Pop/Rock,1960
84814,Billy Squier,Pop/Rock,1970
96613,Bonnie Raitt,Pop/Rock,1960
97173,Bonnie Tyler,Pop/Rock,1970
131581,"Crosby, Stills & Nash",Pop/Rock,1960
133969,Joan Armatrading,Pop/Rock,1970
136640,Tammy Wynette,Country,1960
158309,Pat Benatar,Pop/Rock,1970
177060,Janis Joplin,Pop/Rock,1960
182900,Fleetwood Mac,Pop/Rock,1960
184091,Don Henley,Pop/Rock,1970
195237,Delaney & Bonnie,Pop/Rock,1960
219203,U2,Pop/Rock,1970
224186,John Mellencamp,Pop/Rock,1970
270491,Joni Mitchell,Pop/Rock,1960
293896,Rod Stewart,Pop/Rock,1960
530745,Bruce Springsteen,Pop/Rock,1970
644880,David Crosby,Pop/Rock,1960
745964,The Allman Brothers Band,Pop/Rock,1960
894465,The Rolling Stones,Pop/Rock,1960
12644,Stanley Turrentine,Jazz,1950
97529,Booker Little,Jazz,1950
162677,Dizzy Gillespie,Jazz,1930
211758,Charlie Parker,Jazz,1930
213510,Johnny Griffin,Jazz,1940
226380,Lee Morgan,Jazz,1960
