V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre
1721,The Durutti Column,129308,0.869860276,-0.598803097,-0.540022416,-0.455377716,-0.527458144,0.466387085,-0.998561754,0.98071201,2.357906084,-0.334969243,-0.430910569,0.22577976,-0.07653411,24,Pop/Rock
1722,Cristian Castro,133883,0.147907314,0.169528382,-0.689778338,-0.678699035,0.780510386,0.466387085,0.422544996,0.28399249,-0.563832387,-0.199525463,-0.511530422,0.172730189,1.195870357,24,Latin
1723,Eddie Murphy,142208,-0.105485227,0.825618666,-0.988832467,-0.347459801,-0.871686623,0.466387085,-1.282783104,1.352570827,-0.566151836,4.329662971,8.962684685,0.298208998,-1.008790847,24,Comedy/Spoken
1724,Cymande,147294,0.842733091,-0.014840315,0.875605862,-0.509219308,-0.264058062,0.466387085,0.422544996,-0.320921026,0.387867168,-0.639932971,0.064420462,0.43546819,0.339202003,24,Unknown
1725,Joe Mooney,172642,0.560980317,-2.115100642,-0.308626844,-0.505706951,-1.537972596,0.466387085,0.706766346,2.04671859,-0.244236481,-0.044066421,0.302409379,-0.768225427,-2.992985929,24,Unknown
1726,Freddie Jackson,180449,1.096742156,-0.819042691,0.51921257,0.170314507,-0.655708923,-2.143775435,-1.282783104,-0.097969649,-0.56666506,-0.738861457,-0.077521346,0.68436215,-0.073384593,24,R&B;
1727,Don Gibson,184814,0.294640712,-0.957512071,0.633017085,-0.709601653,-0.739059468,0.466387085,0.990987696,1.401801567,-0.407341563,-0.102175248,-0.453028503,-1.105567874,-0.939501494,24,Country
1728,Luiz Bonf脙隆,219021,0.206477369,-1.453301868,0.443897701,-0.243975792,-1.664109953,-2.143775435,0.990987696,1.621107266,0.558480469,-0.395122639,-0.4134927,-0.23806237,0.143932011,24,Latin
1729,Liz Phair,225930,0.194763361,0.707206136,0.535232582,-0.371220348,0.812989285,0.466387085,1.275209046,-0.454040999,-0.211629848,0.250279895,-0.466299261,-0.661910157,-0.095431206,24,Pop/Rock
1730,Dead Can Dance,225948,-1.46677654,-0.765429201,-2.046278205,-0.783226312,-0.39491074,0.466387085,-0.145897704,-0.814237897,1.067002589,-0.294221328,-0.497596127,0.706106258,-0.278103133,24,Pop/Rock
1731,Jean-Luc Ponty,228299,-0.929781638,0.40365349,0.108725725,0.178167308,-0.730904852,-2.143775435,-1.567004454,-0.255146273,2.355129849,-0.155477535,-0.286591079,0.478719366,-0.700138278,24,Jazz
1732,Mahavishnu Orchestra,233862,-1.29538207,0.780105056,-0.454596214,-0.267734169,-0.235197899,0.466387085,0.990987696,-0.791741402,2.398157946,-0.023513114,0.169646516,0.783223547,-0.936351979,24,Jazz
1733,Johnny Mercer,244406,0.584408333,-1.792628986,0.722687549,0.445201774,-1.290413202,0.466387085,-1.567004454,1.896087227,-0.435897352,0.908093328,0.06054982,-0.676976758,-1.263901643,24,Unknown
1734,Judee Sill,248798,-1.680711357,-1.703973874,-0.850893907,-1.234472391,-1.060498885,0.466387085,0.990987696,1.365910039,-0.539196435,-0.562167582,-0.459221515,-0.447973898,-0.586755702,24,Pop/Rock
1735,Wayne Newton,252495,-0.830520818,-0.797828721,0.089418486,0.568294968,0.140582366,0.466387085,0.706766346,1.337083774,-0.563728263,-0.430382506,-0.181088556,-1.142659946,-0.983594719,24,Vocal
1736,Saxon,259800,-0.845317462,1.043158302,-0.336505827,0.308337374,0.570823104,0.466387085,-1.282783104,-1.157400168,0.373143097,-0.04090989,-0.220347876,0.75549662,0.232118459,24,Pop/Rock
1737,Liza Minnelli,273531,-0.538287085,-0.640459623,-0.033581929,-1.374962165,-0.587311831,0.466387085,0.990987696,1.60415064,-0.272630458,2.30733234,1.530396834,-0.724533033,-0.511167318,24,Vocal
1738,Josh Groban,275335,-1.745754944,-1.169458929,-2.100704642,-0.856351066,0.035100711,0.466387085,1.275209046,1.179217582,-0.484190621,-0.76260716,-0.487200704,0.185529951,0.57856522,24,Vocal
1739,Loudon Wainwright III,282766,0.32361747,-0.988754465,0.168644738,-0.137027251,-0.870869169,0.466387085,0.990987696,0.887167955,-0.519920264,-0.310864841,-0.416423321,-0.547558373,-0.221411845,24,Folk
1740,Nat Adderley,377060,0.49223757,-0.764137075,0.474481364,0.09728321,-0.696880762,0.466387085,-0.145897704,1.117354159,0.824731193,-0.493226126,-0.092948602,0.195778526,-2.186709832,24,Jazz
1741,Me First and the Gimme Gimmes,404734,-0.688103112,1.398010192,0.115799494,-0.7228121,1.068015435,0.466387085,0.990987696,-1.143159854,-0.555878683,0.024659826,-0.153219964,-1.171781236,0.471481675,24,Pop/Rock
1742,Molotov,487534,1.241625974,1.036215548,0.763673817,-0.709971149,1.029455465,0.466387085,-1.282783104,-0.736991422,-0.566552312,0.154077505,-0.028364257,-0.274728165,0.918712948,24,Latin
1743,The Runaways,492275,0.195379885,0.574522385,0.551876755,0.700290762,0.05811906,0.466387085,-1.567004454,-0.920026898,-0.470681209,0.721391822,-0.00392394,-0.679172384,-0.441877966,24,Pop/Rock
1744,Cab Calloway,532957,0.470967393,-0.878827521,0.857297274,-0.167629932,-0.316873657,0.466387085,0.422544996,1.913609072,-0.404947507,0.368577989,0.532325256,-0.847213155,-0.901707302,24,Unknown
1745,Gustavo Cerati,543169,0.070224929,-0.321864338,-0.858175729,-0.088210762,0.024404008,0.466387085,1.559430396,-0.468111608,0.109436325,-0.186684127,-0.468068691,0.311796078,1.365944221,24,Latin
1746,Candlebox,543595,-0.130146299,0.579536599,-0.488799984,0.359123041,0.797138625,0.466387085,0.422544996,-1.009418278,-0.566545032,-0.599543756,-0.134862087,0.57436078,0.364398132,24,Pop/Rock
1747,Alan Lomax,607804,-0.422996556,-1.701891047,-0.529578202,-0.055056411,-0.270278698,0.466387085,0.990987696,1.932543974,-0.265186022,-0.076779538,0.531440548,-0.970001838,-2.104822416,24,Unknown
1748,Winger,678650,0.014120987,0.360839838,-0.160909831,0.194251106,-0.347956899,0.466387085,0.706766346,-1.121755928,-0.556653874,0.573465406,-0.504563275,0.039269642,0.011652339,24,Pop/Rock
1749,Yeah Yeah Yeahs,681154,-0.083598518,1.458373585,-0.654659141,0.723214515,1.290642437,0.466387085,0.422544996,-1.151385371,0.126264708,0.516504406,0.188612632,-0.185341968,0.701396344,24,Pop/Rock
1750,Yolanda Adams,690718,-0.518558223,-0.423691401,-1.375934253,-0.626452781,0.370725971,0.466387085,1.275209046,0.344131994,-0.566658251,0.737246208,-0.125240788,1.128542752,-0.013543789,24,Religious
1751,The Youngbloods,692251,-0.157273483,-0.707187203,0.695432722,-0.271409532,-0.858966221,0.466387085,-0.998561754,1.023668798,-0.201770368,-0.886716137,-0.499033788,-0.135738965,-0.73793247,24,Pop/Rock
1752,Paul Revere & the Raiders,750456,0.045872123,0.720513082,1.055779002,0.249133796,0.32850739,0.466387085,0.990987696,-0.316631,-0.561383776,1.256818022,-0.376942817,-1.024431829,-0.983594719,24,Pop/Rock
1753,Trivium,750895,-0.792912674,1.716991184,-0.682288462,0.884784928,1.499312884,-2.143775435,1.559430396,-1.162455023,-0.54587207,0.035707674,0.336139226,0.903338039,0.975404236,24,Pop/Rock
1754,Steve Lacy,753004,0.494703675,-0.096224822,0.342160212,0.332382645,0.367296646,0.466387085,0.990987696,-0.191632403,-0.427381527,-0.430633588,0.318168404,-0.107674901,1.101384877,24,Jazz
1755,Paul Williams,753254,-0.83884393,-0.719529879,-1.141459503,0.050538051,-0.315218807,0.466387085,1.275209046,0.732438739,-0.011333569,-0.231557054,-0.363229705,-0.040740951,-0.577307154,24,Pop/Rock
1756,Sigur R脙鲁s,753868,-2.521654001,-0.774686207,-2.180346996,0.042428777,-0.246074042,0.466387085,-0.714340404,0.330821042,2.312836844,-0.313375719,-0.418745704,2.203918037,0.565967155,24,Pop/Rock
1757,Big & Rich,762821,0.141433782,1.163499377,0.253946108,0.636714127,1.622768588,0.466387085,-1.567004454,-0.768462921,-0.566666717,0.580567596,0.182198437,-0.174125804,0.764386664,24,Country
1758,Big Audio Dynamite,763237,1.545573715,0.52206602,0.873941447,0.035669233,-0.534536113,0.466387085,-0.998561754,-0.422330131,-0.546597147,0.009522829,-0.146142231,0.821294663,-0.221411845,24,Pop/Rock
1759,Jack Jones,778363,-1.655433761,-1.31120683,-0.790059462,-0.357714305,-0.54663844,0.466387085,-0.714340404,0.889146227,-0.566303093,-0.253760368,-0.431905876,-1.01056488,-1.241855031,24,Vocal
1760,Cat Power,803009,0.141125524,-1.048115015,-1.002314244,-0.585004408,-0.232536184,0.466387085,0.138323646,1.275192087,-0.325662248,-0.735346235,-0.401051364,-0.331696894,0.597462316,24,Pop/Rock
1761,Charlie Daniels,806247,0.540634931,0.560251169,1.320213259,0.002790917,0.370795754,0.466387085,-1.567004454,0.082010809,-0.561249159,0.137864428,-0.16262008,-0.073017488,-0.788324726,24,Country
1762,Joe Nichols,807869,0.085021574,0.583393684,-0.189621024,0.381253473,1.048197125,0.466387085,-0.998561754,-0.632987954,-0.56612661,0.49778045,-0.270002632,-0.428307391,1.000600364,24,Country
1763,Ryan Adams,808336,-0.191182458,-1.131852343,-0.971480919,0.17476798,-0.454325793,0.466387085,0.422544996,0.08846563,-0.513333063,-0.401471566,-0.466078077,-0.198130774,0.635256508,24,Pop/Rock
1764,Juice Newton,837946,-0.537670553,-0.465733639,0.161570964,0.570585824,-0.287265821,0.466387085,0.422544996,0.072458575,-0.557423446,-0.492580472,-0.479680604,-0.220108938,0.011652339,24,Country
1765,Savage Garden,838327,0.470967393,0.582236558,0.579755738,0.354623925,0.536190908,0.466387085,-1.567004454,-0.657750279,-0.565934502,-0.505350063,-0.453802626,0.193579914,1.3029539,24,Pop/Rock
1766,Nightwish,868628,-0.813258061,1.218269998,-0.835248383,-0.102625318,1.027800616,-2.143775435,-0.145897704,-1.158542668,-0.366322205,-0.396951991,-0.233065694,0.490892163,0.57856522,24,Pop/Rock
1767,The Romantics,895074,0.32361747,1.557693541,1.893812972,1.242205973,0.665308987,0.466387085,0.990987696,-0.951746248,-0.566132391,-0.251679925,-0.313796133,-0.530520242,-0.019842821,24,Pop/Rock
1768,The Vandals,920994,-0.677622153,1.606292821,0.154913298,-0.109002325,0.703290757,0.466387085,-0.430119054,-1.105496219,-0.566633073,-0.243573391,0.226655475,-0.907319204,-0.139524429,24,Pop/Rock
1769,Gerry Rafferty,945196,0.123246242,-0.842956624,-0.5782624,-0.205778953,-0.755009818,0.466387085,-1.567004454,-0.075318424,-0.529735672,-0.221836386,-0.500582047,0.90864957,0.074642659,24,Pop/Rock
1770,Gin Blossoms,947563,-0.149875161,1.037372673,0.678372446,1.040706449,0.510351342,0.466387085,0.422544996,-1.089942469,-0.538295719,-0.329732277,-0.469506352,-0.090590458,0.597462316,24,Pop/Rock
1771,Marcos Valle,954817,0.805124955,-0.326107134,0.669634257,-0.181014256,-0.305349528,-2.143775435,-0.145897704,1.02677751,0.070517013,-0.69230266,-0.31445967,-0.681019915,-0.48597119,24,Latin
1772,Louis and Bebe Barron,1352264,-1.90820977,-1.632131793,-2.016984464,-1.193632593,-4.713766921,0.466387085,-1.567004454,1.833065097,3.256543188,-0.386908496,0.814992395,-1.78656326,-2.615044009,24,Classical
1773,Elevation Worship,1944458,-1.352719068,0.20038507,-1.618314978,0.659824803,0.735789594,0.466387085,1.559430396,-1.066802046,-0.566429843,2.770265988,-0.402101971,1.692787051,1.674596789,24,Religious
1774,Grimes,2290007,0.765358972,0.207713531,-0.833750408,0.946435852,0.64189188,0.466387085,0.990987696,-0.710807197,0.804818258,-0.227288569,-0.309317252,0.107535707,1.136029552,24,Pop/Rock
1775,The Piano Guys,2895189,-1.353952125,-0.923646856,-1.403313912,0.278108533,-0.459090958,0.466387085,0.422544996,1.913043854,3.211581001,-0.669633038,-0.434117673,0.291328807,1.082487781,24,Easy Listening
1776,Steve Lacy,3420473,0.494703675,-0.096224822,0.342160212,0.332382645,0.367296646,0.466387085,0.990987696,-0.191632403,-0.427381527,-0.430633588,0.318168404,-0.107674901,1.101384877,24,R&B;
1777,Jim Morrison,31022,-0.201636606,-1.221984054,-0.627037055,-0.643524663,-2.457999154,0.466387085,0.990987696,0.800182917,-0.123929073,0.759354387,1.790859487,-1.540102638,0.000971371,23,Pop/Rock
1778,Silverstein,48061,-0.542924434,0.900848612,-1.059496012,0.652524536,1.198465888,0.466387085,-0.430119054,-0.966007378,-0.556396908,0.038542937,-0.135362143,-0.191854752,0.638542959,23,Pop/Rock
1779,Gary Moore,50034,-1.551669604,-0.576368271,-0.87630883,1.649762153,-0.847707355,-2.143775435,0.990987696,-0.367003904,0.161209744,-0.052746873,-0.31428658,0.739519722,0.605678444,23,Pop/Rock
1780,Bobby Caldwell,61045,0.60638886,-0.885351026,0.038585019,-1.122994872,-1.2086811,0.466387085,0.422544996,0.65525537,-0.397141412,-0.650565982,-0.361080413,0.357139407,-0.255371844,23,Unknown
1781,Avant,62412,1.091461471,-0.188861961,-0.028715322,0.462451503,1.031455327,0.466387085,0.706766346,-0.429216732,-0.566634015,-0.479813997,-0.01396356,0.125061477,0.691126183,23,R&B;
1782,The Pussycat Dolls,101072,1.271594536,0.750724125,0.183172202,0.416737995,1.233958883,-2.143775435,0.422544996,-0.743153189,-0.566651614,0.108123814,0.188386644,-0.246997254,1.335270674,23,Pop/Rock
1783,Barrington Levy,138063,1.410232668,-0.041957306,0.472346564,-0.492714987,0.459073569,-2.143775435,1.275209046,-0.747635636,-0.482584443,-0.433252075,1.570911103,-0.162656251,0.664834571,23,Reggae
1784,Fred Hammond,148305,-0.428732942,0.601807076,-0.450753583,0.105087347,0.519230659,0.466387085,-1.567004454,-0.269927659,-0.566380599,2.256784213,0.564756878,1.175218088,-0.02532024,23,Religious
1785,Marvin Hamlisch,167399,0.130001228,-0.874282869,-0.037399235,0.707128546,-0.371183728,0.466387085,0.990987696,1.382738877,1.008777627,-0.318307015,1.076431139,-0.520038826,-1.714556302,23,Unknown
1786,Eddie Vedder,175025,-0.447067915,-0.222670156,-0.142952222,0.021700337,0.182182438,0.466387085,-0.145897704,0.519101032,-0.119567205,-0.476744801,-0.471804701,-1.147934929,1.200526163,23,Pop/Rock
1787,Les Baxter,249175,-1.534621302,-1.244160619,-0.964667663,-0.737775323,-1.445179705,0.466387085,-0.145897704,1.369288585,2.7301511,-0.599886856,-0.379370981,-0.93835112,-1.497650504,23,Easy Listening
1788,Dinah Shore,260007,-0.767447434,-1.439966416,-0.65512952,-0.843851256,-0.576995248,0.466387085,0.422544996,1.996450796,-0.236634712,1.069604986,-0.225372503,-0.666555122,-2.135222092,23,Vocal
1789,Mario,274637,0.832198524,-0.020022224,0.201191327,-0.537528108,0.71166469,0.466387085,-1.567004454,-0.646541704,-0.566152093,-0.191459468,0.736699742,-0.009566525,1.230104226,23,R&B;
1790,Rosanne Cash,285272,1.123628089,-0.415256126,0.854438822,-0.286756988,-0.542324043,0.466387085,0.990987696,-0.01581418,-0.566305234,-0.265045274,-0.188445174,-0.382216085,-0.505142157,23,Country
1791,Lorrie Morgan,286115,0.635017149,-0.529560023,0.427190209,0.565733279,-0.261323963,0.466387085,0.422544996,0.216240939,-0.566505637,-0.45103094,-0.5155405,-0.466319613,-0.150205397,23,Country
1792,Jerry Butler,329468,-0.322904764,-0.412841251,0.462360062,-0.301133746,0.203236899,-2.143775435,1.275209046,1.118834791,-0.565479531,0.169283112,-0.449244413,-0.739326369,-1.343187285,23,R&B;
1793,Rick Astley,354722,0.808073556,0.614283909,1.105621055,-0.739655484,-0.674684204,0.466387085,-1.567004454,-0.21402977,-0.561199906,-0.375685968,-0.427665006,-0.211682087,0.040408789,23,Pop/Rock
1794,Omarion,468938,1.389967694,0.287471356,0.689878634,0.198081541,0.84146586,0.466387085,0.138323646,-0.775810176,-0.566013605,-0.286417339,0.778935362,-0.129522528,0.908031981,23,R&B;
1795,Bryan Ferry,524050,0.80228357,0.421295463,1.048307221,0.030715579,0.46401471,0.466387085,-0.998561754,-0.22402091,0.566313331,0.196980723,-0.399854116,0.299625793,0.431496516,23,Pop/Rock
1796,George Clinton,533117,2.005636786,0.392518251,0.799947254,-0.175330874,0.190327518,0.466387085,0.138323646,-0.56188243,-0.564518381,0.969407033,1.312246731,2.140727629,-0.219220878,23,R&B;
1797,Mandy Patinkin,672269,-1.075603644,-1.664146948,-1.218107719,-0.443166318,-1.434236378,0.466387085,0.422544996,1.789579954,-0.532968277,-0.287240779,-0.161326672,0.637070868,-1.149286647,23,Vocal
1798,Herb Alpert,674332,1.223666273,0.088244494,0.43022958,-0.475981793,-0.168097639,-2.143775435,-0.145897704,-0.350464262,2.046447298,-0.108815804,-0.360561128,0.604151755,-0.281663456,23,Easy Listening
1799,St脙漏phane Grappelli,749504,0.913901734,-1.629513671,0.608466932,0.727485983,-1.736582186,0.466387085,0.422544996,1.705239166,1.708880547,-0.044699592,1.435607076,-0.861835876,-1.770425978,23,Unknown
1800,Kenny Dorham,768027,-0.385629672,-1.043283593,-0.030017906,-0.496071609,-0.779238744,-2.143775435,-0.145897704,1.488784143,1.33673476,-0.396945758,-0.322768319,2.62431642,-1.658686628,23,Jazz
1801,Robert Cray,830425,1.51638251,0.155257167,1.443425343,-0.027460511,-0.315874158,-2.143775435,-0.145897704,-0.578774177,-0.55411145,-0.39619717,-0.396507576,0.027223896,-0.215934427,23,Blues
1802,Nightmares on Wax,869417,1.075699826,-0.593151625,-0.177774721,-0.701773327,-0.511907421,-2.143775435,0.990987696,-0.406279578,2.054880864,0.004594659,0.008365936,0.791987125,0.671407474,23,Electronic
1803,Red Garland,882950,-0.118325067,-1.749230903,-0.699938521,-1.301308402,-1.465069096,0.466387085,-1.567004454,1.744313131,1.664821218,-0.59760367,-0.300727316,1.916471301,-1.224875031,23,Jazz
1804,Brett Young,1580437,0.333937597,-0.031090386,-0.338513983,-0.78164496,0.788309587,0.466387085,1.275209046,-0.222508083,-0.56667007,-0.899058417,-0.468688953,-0.410803491,1.930118392,23,Country
1805,Nick Jonas,2515882,0.216207768,0.378632743,-0.479627596,-0.430470137,1.207536782,0.466387085,1.559430396,-0.775226868,-0.566669603,-0.04743193,0.465456987,-0.555464157,1.667202273,23,Pop/Rock
1806,Cole Swindell,2795282,-0.246348212,0.759176174,-0.427307014,-0.19082575,1.34287203,0.466387085,1.559430396,-0.669210503,-0.566655596,-0.176712369,-0.447744233,-0.582090964,1.59490034,23,Country
1807,Flume,2995948,0.013558071,0.139158025,-0.962474972,-0.107046381,0.927493723,-2.143775435,0.706766346,-0.438377736,-0.519250151,-0.438155298,0.428414268,-0.18275224,1.443723572,23,Unknown
1808,P.O.D.,441,-0.374459078,1.502572279,-0.222228466,-1.268361381,1.033832748,0.466387085,0.990987696,-1.158215222,-0.29729793,-0.075207794,-0.002596864,-0.323082804,1.054428456,22,Pop/Rock
1809,Pam Tillis,1433,0.271212689,0.370692939,0.135923809,-0.059314468,0.514061611,0.466387085,0.990987696,-0.130054927,-0.564129891,-0.704035288,-0.46490181,-0.408760672,0.109573655,22,Country
1810,Senses Fail,8570,-0.868801528,1.541283392,-0.616695298,1.171442016,1.362308444,0.466387085,-0.998561754,-1.159619661,-0.566604982,0.575219759,0.685431607,-0.576518406,0.545924781,22,Pop/Rock
1811,Stan Rogers,13377,0.386895551,-0.43087961,0.840880073,-0.095295536,0.145760792,0.466387085,0.422544996,1.155442336,-0.564797446,1.360412818,1.701971647,-0.172680555,-0.539799282,22,Folk
1812,Patti Austin,17929,0.127954268,-0.585724068,-0.409021449,-0.810025392,-0.494138227,0.466387085,0.990987696,0.368500721,-0.566402866,-0.328382276,-0.391128461,0.177865794,0.277929601,22,R&B;
1813,Ambrosia,19133,-0.00656069,0.198807171,0.684046597,0.313428072,0.568851061,0.466387085,1.275209046,-0.54812826,-0.564119387,-0.272464755,-0.309211683,0.68828991,0.154239518,22,Pop/Rock
1814,Temple of the Dog,22875,-1.170115022,0.451060579,-0.465082041,0.469537305,0.024545386,0.466387085,0.422544996,-0.796505841,-0.564398358,-0.163094948,-0.345344347,0.927367185,0.367261327,22,Pop/Rock
1815,Shirley Caesar,32071,-0.13233217,-0.244477172,-0.435122535,-0.324284515,-0.711229734,0.466387085,1.275209046,0.3481836,-0.56667007,1.917787987,0.743340363,0.646919675,-0.663489365,22,Religious
1816,Pearl Bailey,38100,0.107777023,-1.519377255,0.095523869,-0.518591771,-0.277775362,0.466387085,0.706766346,1.646413749,-0.56667007,-0.039599015,0.277898701,-1.1481254,-2.560070639,22,Unknown
1817,Surface,39828,1.150267902,-0.855860325,-0.322093487,-0.481605369,-0.257862801,0.466387085,-0.145897704,-0.196679055,-0.564568216,-0.84991388,-0.268977161,0.260564975,-0.340520814,22,Unknown
1818,Sin Bandera,50581,0.602119473,-0.737202345,-0.710659205,0.542632821,0.096169706,0.466387085,0.990987696,1.053394276,-0.56666339,-0.406799844,-0.478051924,-0.128381069,1.837798982,22,Latin
1819,The Champs,58616,0.737306998,-0.3702883,1.668851878,0.910320223,-1.807214494,0.466387085,-0.145897704,0.752799537,2.483751545,-0.81907903,-0.341363119,-1.379107035,-1.515576603,22,Unknown
