V1,artist_name,artist_id,Zdanceability,Zenergy,Zvalence,Ztempo,Zloudness,Zmode,Zkey,Zacousticness,Zinstrumentalness,Zliveness,Zspeechiness,Zduration_ms,Zpopularity,count,genre,FAC1_1,FAC2_1,FAC3_1,FAC4_1,FAC5_1,FAC6_1
1479,Vance Joy,3158075,0.138997507,0.293813641,-0.785294397,-0.550688712,0.710398953,0.466387085,0.422544996,-0.057936058,-0.557965519,-0.295401557,-0.358467215,-0.040559941,1.520372102,31,Pop/Rock,0.497243198,0.272378896,-0.647926935,-0.127090648,-0.320413616,-1.666066803
1480,Brent Faiyaz,3606027,0.589817861,-0.905715138,-1.070070779,-0.165481968,-0.062696477,0.466387085,0.706766346,0.339242832,-0.346515672,-0.226615144,0.776396613,-0.556132748,1.954395727,31,R&B;,0.024035174,0.002180402,-0.231138922,0.338269361,-0.092088673,-2.012451354
1481,Stanley Turrentine,12644,-0.226201182,-0.939723188,-0.0717803,-0.489171942,-0.910190768,0.466387085,-0.145897704,1.146717382,-0.033303229,-0.423036397,-0.374001141,0.920672572,-0.974776074,30,Jazz,-1.152347819,-0.265929249,-0.131909803,-0.093105458,-0.185441103,0.04552269
1482,Leo Kottke,45077,-1.152717756,-0.736346771,0.258107149,-0.476666576,-1.527572968,0.466387085,-0.714340404,-0.097837954,3.011320851,-0.551564512,-0.386121762,-0.887707475,-1.161227421,30,Folk,-1.387905667,0.317546719,-0.311742762,-0.943209274,-0.012507284,1.609242277
1483,The Blues Brothers,47421,0.33681115,1.031895613,0.7424525,0.700230773,0.710715644,0.466387085,1.275209046,-0.18122386,-0.163313512,3.392575644,0.862966184,-0.560419985,0.269912651,30,R&B;,0.987189829,0.169647296,2.431320177,0.526133145,1.201297908,-0.085289153
1484,Silverchair,48265,-1.351486012,0.565033954,-0.962243405,0.637076232,0.83808716,0.466387085,-0.998561754,-1.03089995,-0.565377664,-0.628612511,-0.420271841,0.048272453,0.786433276,30,Pop/Rock,0.659882966,1.158105829,-0.425012352,-1.306139332,-0.989717559,-0.345626591
1485,Babatunde Olatunji,56913,0.359006117,0.81898448,-0.406161679,0.63931579,0.458532644,-2.143775435,-1.567004454,0.019101725,0.527332357,-0.582699367,0.223536847,0.453808457,-2.030493839,30,Unknown,-0.081564511,0.288039691,-0.148149431,0.66114655,-0.530452961,2.365992638
1486,The Chambers Brothers,57124,-0.48637552,-0.230451406,-0.030669201,0.370728589,-0.436983774,0.466387085,0.990987696,-0.302712435,-0.361438583,0.061749036,-0.153352672,0.265327108,-1.249413869,30,R&B;,-0.284809979,0.059642328,0.386799132,-0.442514767,1.163949755,0.084674305
1487,Black Label Society,93565,-0.457275455,0.683215064,-1.140569042,-0.438267165,0.858072948,-2.143775435,1.275209046,-0.893645351,-0.237506383,0.08441865,-0.226961146,0.50808985,0.474001289,30,Pop/Rock,0.586162941,1.232030204,-0.839903227,1.203550769,1.122613853,-0.738978591
1488,In Flames,96977,-0.697474316,1.589475929,-1.229149315,0.247351103,1.231008068,-2.143775435,1.275209046,-1.160367276,1.539026187,1.055596489,0.286528714,0.142697183,0.786433276,30,Pop/Rock,0.928964672,2.127414528,-0.264525132,1.244369845,1.39560244,0.286232003
1489,Kix,98944,0.231261748,0.710368945,0.431705845,0.613359153,-0.385448195,0.466387085,0.138323646,-1.101995761,0.503539592,1.070518258,-0.308089707,0.152194794,-0.523765382,30,Pop/Rock,0.366991853,0.209397457,0.506775179,-0.210323581,0.373839844,1.040924981
1490,Krokus,105685,-0.404993974,0.560096887,0.250617272,0.348131292,-0.40894306,0.466387085,0.990987696,-1.0990033,0.736835495,0.327413981,-0.37417808,0.339681763,-0.453216223,30,Pop/Rock,0.173777703,0.51571899,-0.023031469,-0.279686324,1.092310582,0.604064958
1491,Cowboy Junkies,120953,-0.593404586,-1.745113548,-0.893170095,0.18276206,-2.364918463,0.466387085,0.422544996,0.635667272,-0.028063494,-0.661210848,-0.474681947,0.177180999,-0.201254943,30,Pop/Rock,-1.507824915,0.066695428,-0.478410609,-0.563883712,0.458859198,-0.546710862
1492,Jackson C. Frank,130115,-0.613133441,-1.37862869,-0.91620563,0.481858048,-0.637080909,0.466387085,0.706766346,1.678138054,-0.233707254,-0.718946633,-0.482290524,-0.285734277,-0.458255449,30,Folk,-1.160324387,-0.090409507,-0.139443766,-0.955048909,0.833745651,-0.778264849
1493,James Ingram,147082,0.245071953,-0.866407702,-0.729225021,-0.689134375,-0.514175492,0.466387085,-1.567004454,0.814932726,-0.566589995,-0.63174035,-0.421333501,0.101306088,0.652893797,30,R&B;,-0.618098227,-0.304317498,-0.54234231,-0.34507601,-1.906958363,-0.814067998
1494,Bathory,151787,-2.114006439,1.221664232,-1.559169919,0.061001648,0.424654102,0.466387085,1.559430396,-1.162719231,2.811945668,0.684101736,0.03933873,0.341382887,-0.433059321,30,Pop/Rock,-0.044467171,2.682604939,0.143030858,-0.472312234,1.604077105,0.384052201
1495,Gavin DeGraw,158540,-0.443465251,0.807876074,-0.302302058,0.888682424,1.08274957,0.466387085,0.422544996,-0.827512111,-0.56667007,0.077129943,-0.168746751,-0.294145877,1.290355837,30,Pop/Rock,1.104730032,0.627936616,-0.090046807,-0.739646471,0.230139736,-0.650211722
1496,Ethel Merman,171728,0.072691042,-1.139026522,0.345988367,-0.621584174,-0.198861009,0.466387085,-1.567004454,1.709225204,-0.566244,-0.082475632,0.26104886,-0.656882081,-2.050650741,30,Unknown,-1.149314349,-1.257732481,1.107705099,-0.56723738,-1.130563238,0.329378548
1497,Madness,195874,0.362458662,1.016158703,1.288880608,0.436858197,0.753965017,0.466387085,0.422544996,-0.657228015,-0.497495703,-0.186813258,-0.234746648,-0.733015946,-0.407863193,30,Pop/Rock,0.914604169,-0.813004158,0.218536749,-0.638576882,0.638552413,0.442968239
1498,Westlife,201983,0.039398591,0.095703761,-0.262356049,-0.290607495,0.889120303,0.466387085,0.138323646,-0.490845076,-0.566658808,-0.215049843,-0.520067939,-0.242114591,1.544836729,30,Pop/Rock,0.690369574,0.111289689,-0.635614717,-0.378689263,-0.420969755,-1.293475045
1499,Jan & Dean,213165,-0.139147593,0.46845253,1.351129801,0.664201334,0.089377757,0.466387085,0.706766346,0.62094892,-0.175699194,0.127519619,-0.363915365,-1.138842775,-1.16878626,30,Pop/Rock,0.080342148,-0.979836099,0.752166936,-1.002993235,1.310411358,0.680740352
1500,Uncle Tupelo,222927,-0.54161633,-0.395534677,-0.527231374,0.243929167,-0.317850615,0.466387085,-0.998561754,-0.280154472,-0.152312112,-0.240416859,-0.446371002,-0.451795053,-0.392745516,30,Pop/Rock,-0.285198243,0.154660326,0.023286533,-1.050994315,-0.733548602,0.103995602
1501,Sammy Kershaw,300749,0.70574082,0.195062291,0.708331953,0.548822274,0.19315073,0.466387085,1.275209046,-0.291792367,-0.566656196,-0.805894654,-0.519979476,-0.487509095,0.383295228,30,Country,0.553325884,-0.839552342,-0.60673212,-0.482721049,1.162259406,-0.377217082
1502,Little Anthony & the Imperials,308871,-0.33495652,-1.255819082,-0.421807197,-0.104113724,-0.764875108,0.466387085,0.422544996,1.540450248,-0.537002602,0.507623078,-0.396649892,-1.129048763,-0.947060333,30,R&B;,-1.086756062,-0.622580851,0.836815611,-0.841374519,0.644651571,-0.849999785
1503,Screamin' Jay Hawkins,309458,0.262334702,-0.536549733,0.686361648,0.373027264,-0.133002015,0.466387085,-0.145897704,1.358675213,-0.41895122,0.724849659,0.043054542,-1.105337406,-1.496335924,30,R&B;,-0.541370206,-1.139188819,1.354904123,-0.680039862,0.385939465,0.386459406
1504,Jewel,347151,-0.23483256,-1.256127645,-0.616543988,-0.720921167,-0.502459959,0.466387085,0.422544996,1.071649268,-0.562182471,0.376254088,-0.41974101,-0.146618987,0.418569806,30,Pop/Rock,-0.776553144,-0.166652418,0.087263859,-0.169511845,-0.000623511,-1.541866391
1505,Melvins,349157,-0.628916533,0.37217967,-0.922031086,-0.381975623,0.273365038,0.466387085,-0.998561754,-0.86475223,0.129273214,-0.125060079,-0.226341839,0.357753516,0.085980916,30,Pop/Rock,0.135460568,0.87643842,-0.215501345,-0.478149147,-1.173176228,-0.159816762
1506,Ray Anthony,405113,-1.804756564,-1.79528652,-1.679773579,-1.887126704,-1.020862266,0.466387085,0.422544996,1.798643145,2.906865837,0.087747356,-0.481405802,-0.946797431,-2.096003771,30,Jazz,-2.591808429,0.84839851,0.267612772,-0.758658594,0.676806729,-0.390454129
1507,Os Mutantes,488378,-0.910546,0.559171187,-0.261024514,-0.30427959,1.057579918,0.466387085,0.990987696,0.340011533,-0.457659697,0.311000028,0.214247316,-0.497562857,-0.286921778,30,International,0.280725681,0.315889345,0.713500238,-0.480369435,0.829872468,-1.006305622
1508,The Prodigy,492162,0.58835411,1.625578252,-1.111641476,0.596875437,1.064757576,0.466387085,0.138323646,-1.084284497,1.845454538,-0.077798233,0.008240925,0.713590806,0.854462822,30,Electronic,0.884769406,1.385170917,-0.703940322,0.109984423,-0.184350667,0.644472127
1509,Brook Benton,524239,-1.130522789,-1.136095139,-0.625864725,-0.111451409,-0.98363415,0.466387085,1.275209046,1.464258472,-0.543091835,0.361561887,-0.390722296,-0.908818145,-1.083119424,30,R&B;,-1.209222846,-0.154164487,0.798120897,-0.938195059,1.475091735,-1.139801591
1510,Sugar Ray,574119,1.380467819,0.791522032,1.467971876,-0.84470553,1.036828514,0.466387085,-1.282783104,-1.022220531,-0.391214244,-0.221477687,-0.344982413,-0.159421638,0.94264927,30,Pop/Rock,1.144175701,-1.108983255,-0.530147,0.166192951,-1.688766315,0.148553093
1511,Third Day,590483,-1.233606078,0.337311612,-1.181447125,0.41067204,0.910581498,0.466387085,-0.430119054,-0.595248154,-0.562176973,0.133832674,-0.464065341,0.018272115,0.151490849,30,Religious,0.382874814,1.120759294,0.115876183,-1.111989746,-0.443135781,-0.582989087
1512,Agent Orange,604075,-1.823498979,1.532082493,-0.239387094,1.920135318,0.309939189,0.466387085,-0.430119054,-0.588459083,0.170703758,0.435137698,0.417643801,-1.071028882,-0.246607974,30,Pop/Rock,0.692166581,1.158972675,1.178561878,-1.68970055,0.411343345,0.99989322
1513,Strawberry Alarm Clock,633079,-0.481443303,-0.071230906,0.786892434,-0.233190956,-0.407922239,0.466387085,0.990987696,-0.368707625,-0.162981485,0.707804403,-0.233065694,-0.450404672,-0.916824979,30,Pop/Rock,-0.110772003,-0.337599207,0.696483429,-0.36202047,1.140337488,-0.036190322
1514,Hank Snow,662800,0.205614228,-0.608137241,0.790887035,-0.248377539,-0.487450681,0.466387085,0.990987696,1.407284207,-0.022805504,-0.080007806,-0.455660532,-1.120822016,-1.410669089,30,Country,-0.792267296,-1.292453,0.500108171,-0.634382693,1.311338565,-0.093664453
1515,Yellow Magic Orchestra,683750,0.689464511,1.13881403,1.012920266,0.345983886,0.84838311,0.466387085,-1.567004454,-0.695008274,1.46813485,-0.309917882,-0.248459773,0.443012495,-0.649746022,30,Electronic,0.537197652,-0.136920181,-0.263418712,-0.290908905,-1.197357827,2.223088636
1516,Sister Sledge,746666,1.410307724,1.013535884,1.488444205,-0.510974615,0.482681473,-2.143775435,0.422544996,-0.604453343,-0.55717672,-0.444127749,-0.172727978,0.937076267,0.63777612,30,R&B;,0.975918828,-0.749581274,-1.195580307,1.973936401,0.323939016,0.638245634
1517,Big Brother & the Holding Company,758943,-0.613380057,-0.218263016,-0.036993987,0.41091373,-0.334159848,0.466387085,0.422544996,-0.219331053,-0.388682581,1.088395693,0.296349075,-0.147569944,-0.259206037,30,Pop/Rock,-0.044201184,0.284611486,1.027978153,-0.281844207,0.499042363,-0.206503222
1518,The Chantays,762990,-0.193895179,0.06669848,0.856797949,0.583365049,-0.980747139,0.466387085,0.990987696,1.018932245,3.119372835,0.1738919,-0.357545402,-1.189072544,-1.662630369,30,Pop/Rock,-1.049450407,-0.250579041,0.377048081,-0.780067079,1.899204311,2.02027062
1519,King Diamond,770007,-1.729293676,1.144522515,-0.942902876,0.201940896,-0.461483511,0.466387085,1.559430396,-1.146637855,1.577620872,0.892547427,-0.035154452,0.644190127,-0.337314035,30,Pop/Rock,-0.010122348,2.047547378,0.317684505,-0.258669598,1.558847666,0.259915102
1520,Kyuss,776011,-1.498959243,0.512577589,-0.660484597,0.76163609,-0.438738314,0.466387085,-0.145897704,-0.751250226,2.741031589,0.383887151,-0.321802819,0.544156068,0.337942197,30,Pop/Rock,-0.266881699,1.957624413,-0.298855861,-0.654591484,0.173194544,1.393835729
1521,Kylie Minogue,776093,0.74865109,1.069232205,0.664058458,0.185950997,0.898714438,-2.143775435,0.138323646,-0.58492496,0.223844365,-0.53397404,-0.301011974,-0.349987364,0.892257014,30,Pop/Rock,1.015321373,-0.161698291,-1.135106055,0.9682878,0.422482735,0.690991039
1522,Cro-Mags,781766,-1.745569986,1.791895787,-1.344260394,0.950006022,1.27901862,-2.143775435,0.990987696,-1.163393782,0.786651231,-0.47509043,0.987136245,-1.367529612,-0.780765888,30,Pop/Rock,0.834222861,1.775170239,0.235099125,-0.07546373,1.884246257,0.572902306
1523,Jaheim,782163,0.81819532,-0.297873266,0.052718091,-0.996938215,0.59137513,0.466387085,-0.430119054,-0.526833819,-0.566636455,-0.320908345,0.971344043,0.018973281,0.40345213,30,R&B;,0.338929769,-0.530607336,0.095769601,0.640706208,-1.056758751,-0.886166887
1524,Leo Dan,817911,0.036439262,-0.842339487,0.653073306,0.009943858,-0.355684843,0.466387085,-0.430119054,0.879367907,-0.500349037,-0.004136326,-0.178744051,-0.794802999,0.282510715,30,Unknown,-0.344005683,-0.890372052,0.265865641,-0.572700328,-0.349796093,-0.341490256
1525,Peggy Seeger,837150,-0.12903655,-2.226801844,0.656235702,-0.010718167,-2.979294023,0.466387085,1.275209046,2.141506131,-0.5644718,-0.560259314,0.330631861,-1.237972887,-2.478984917,30,Folk,-2.233892599,-1.849884705,0.997101826,-0.555636725,1.914688172,-0.128106937
1526,Sawyer Brown,837985,0.358512893,0.083978222,1.003599529,0.567566414,-0.08071677,0.466387085,0.422544996,-0.035686264,-0.564353387,-0.522380968,-0.481671217,-0.654039969,0.025510209,30,Country,0.313971825,-0.936531571,-0.182355118,-0.720868138,0.59245907,0.108440227
1527,Raul脙颅n Rodr脙颅guez,868063,1.44606628,-0.519578554,1.82548865,0.434789036,0.237524603,-2.143775435,0.990987696,0.159276502,-0.547565641,-0.546313196,-0.228465161,0.938573814,0.373216776,30,Unknown,0.396604919,-1.185265886,-1.133422842,1.76319841,1.178601309,0.885451543
1528,The-Dream,1028077,0.912400629,0.101566533,-0.373172932,-0.955949749,0.898387456,-2.143775435,0.706766346,-0.635763188,-0.551351192,0.30224784,0.045133632,0.136172357,1.139179069,30,R&B;,0.705519739,0.098725756,-0.81177851,1.843081165,0.274797758,-1.000994299
1529,Two Door Cinema Club,2139934,0.054195236,0.993016189,0.156744153,0.947905563,1.138687445,0.466387085,-0.998561754,-1.096359965,-0.45189343,-0.251837758,0.210708443,-0.441979527,1.048473008,30,Pop/Rock,1.259084075,0.200137213,-0.010343329,-0.731960048,-0.971850707,0.228595134
1530,Charlie Puth,3345212,1.133857076,0.073024097,-0.065788398,-0.502991833,0.843310899,-2.143775435,0.138323646,-0.228171105,-0.566489793,-0.327594449,0.251936268,-0.619858134,2.204975284,30,Pop/Rock,0.893384139,-0.307180855,-1.105189035,1.536899962,-0.218652865,-1.029904241
1531,Blackstreet,49774,1.548061083,-0.050791012,0.074016888,-1.312973901,1.107582614,-2.143775435,-1.567004454,-0.430733018,-0.566321078,-0.274079905,0.653115852,0.344864895,0.536209659,29,R&B;,0.559533113,-0.547014652,-0.676242416,2.047377349,-1.817558404,-0.001960449
1532,Chic,92942,1.758785716,0.160204879,1.451981993,-0.251812182,-0.397357606,0.466387085,0.422544996,-0.8524525,0.206948106,-0.825037664,-0.112469581,1.832944357,0.233856123,29,R&B;,0.352062712,-0.886655898,-1.129276111,1.122844417,-0.101803059,0.828265669
1533,Chet Atkins,94205,0.785268539,-1.211587618,0.11912833,-0.529326447,-1.087724481,0.466387085,-1.567004454,1.443949504,2.477144476,-0.701606503,-0.385435345,-0.800786263,-1.051146407,29,Country,-1.576653606,-0.827135236,-0.38989823,-0.455742832,-1.09371889,1.432897824
1534,Tony Rice,130855,-0.140031989,-0.843605679,1.078004712,0.028328246,-1.396355493,0.466387085,0.422544996,0.981092072,0.848908911,-0.239615362,-0.471786786,-0.543344372,-0.837413734,29,Country,-1.030539208,-0.876958071,0.044610984,-0.541319621,0.847320475,0.717761811
1535,Shaggy,156938,1.951652322,0.603743137,0.887572448,0.515162682,0.665224423,0.466387085,-1.282783104,-0.577521269,-0.564632996,0.1753247,1.486610951,-0.117842339,1.01841142,29,Reggae,1.132702494,-0.958986109,0.58145568,0.759099316,-1.580935963,0.440429574
1536,Eurythmics,206241,0.768430978,0.516439996,0.353811129,0.155139901,0.453830041,0.466387085,-1.567004454,-0.759346004,-0.499823673,0.261797761,-0.288833386,0.342290336,0.226036635,29,Pop/Rock,0.646072039,-0.279299848,0.017796612,-0.203166027,-1.62878653,0.563987542
1537,Little Big Town,257787,0.176310073,0.333055518,-0.189936692,0.440293445,0.898424032,0.466387085,0.990987696,-0.01960616,-0.566509063,0.273375002,-0.465380221,-0.135945029,1.266028541,29,Country,0.726079957,0.139277986,-0.206965324,-0.339934127,0.574531171,-1.058794378
1538,Lifehouse,263271,-0.667864018,0.588261591,-0.729896529,0.443171439,0.947314603,0.466387085,-1.282783104,-1.027033693,-0.545373829,-0.190961273,-0.474120608,-0.028074427,0.906332092,29,Pop/Rock,0.789099263,0.812933613,-0.30625399,-1.024520651,-1.361096958,-0.26729852
1539,Jenni Rivera,325727,1.213861003,-0.184379182,1.295469403,-0.066195898,1.294680213,0.466387085,0.422544996,1.051257422,-0.566627463,-0.30049975,0.181866668,-0.315557923,1.073147836,29,Unknown,0.575926094,-1.335490344,-0.105270867,0.237508462,-0.007897356,-0.641258659
1540,Rose Royce,343215,0.49137656,-0.638451278,0.54252158,-0.194423164,-0.931037048,-2.143775435,1.559430396,0.215892145,-0.337405734,-0.770119994,0.059912983,0.125018078,-0.024186981,29,R&B;,-0.327264643,-0.607937536,-0.950101736,1.474459436,1.738521585,-0.047929318
1541,Brandi Carlile,376793,-0.035690134,-0.499276982,-1.098019657,-0.465753339,0.537800381,0.466387085,1.559430396,0.322239429,-0.549534411,-0.500221938,-0.39065212,-0.400141686,0.88808662,29,Pop/Rock,0.01022426,0.129842223,-0.586515711,-0.295199899,0.889456923,-2.120173566
1542,Lecrae,403784,1.360551875,0.640611556,0.056970963,0.061232728,1.012383778,0.466387085,-1.282783104,-0.735655257,-0.566667616,0.067389225,1.013302516,-0.283272284,0.833350204,29,Religious,1.033644448,-0.448113484,0.367247901,0.34713508,-1.651660226,-0.123448075
1543,Helen Reddy,674150,-0.617096226,-0.781456054,-0.396037433,-0.25692962,-0.624559333,0.466387085,0.422544996,0.632463833,-0.563241708,-0.188170861,-0.314276627,-0.507455093,-0.16233127,29,Vocal,-0.622190424,-0.173778685,0.11386154,-0.662075642,0.363229939,-0.979891848
1544,Oscar D'Le脙鲁n,894831,1.007473318,0.811068144,1.901718951,-0.071809787,0.803645955,0.466387085,-0.145897704,0.34574482,-0.514326085,0.11898215,-0.323978002,0.553437559,0.173906715,29,Latin,0.716255403,-1.135966811,0.016191642,0.225787511,-0.301067626,0.588223364
1545,The Script,1013375,-0.443873431,0.450842937,-0.671423836,0.313382857,1.047405796,0.466387085,1.275209046,-0.441131523,-0.566669692,-0.313679994,-0.444009723,-0.026996713,1.628331485,29,Pop/Rock,0.834320596,0.673640644,-0.650596773,-0.504376258,0.70650788,-1.526378882
1546,Andy Grammer,1814388,0.671997671,0.65705072,-0.083838716,-0.540462491,1.11012367,0.466387085,1.559430396,-0.676821848,-0.566650458,0.027907885,-0.329835449,-0.702259822,1.888981086,29,Pop/Rock,1.139193998,-0.167562175,-0.583938518,0.065264521,0.697789409,-1.939551134
1547,Lord Huron,2571333,-0.261976753,-0.147670368,-1.067302555,-0.386333266,0.40493947,0.466387085,0.138323646,0.868944451,0.231266256,0.254613935,-0.502858672,0.257509575,1.266028541,29,Pop/Rock,-0.168749264,0.667847807,-0.364619216,-0.184024662,-0.413267664,-1.221798819
1548,Spandau Ballet,10538,1.208685824,0.586369149,0.357021075,0.133425171,0.569547077,0.466387085,-1.567004454,-0.068394467,0.197629603,-0.671098568,-0.331522069,0.689428813,0.413890526,28,Pop/Rock,0.443818665,-0.422003004,-0.69707486,-0.038597215,-1.710722058,0.84990839
1549,Smash Mouth,29600,0.620519197,1.485290532,1.55789795,0.452085515,1.19890799,0.466387085,0.138323646,-0.874216957,-0.566663647,0.049204908,-0.317019029,-0.581421781,0.980803406,28,Pop/Rock,1.535466662,-0.696175327,-0.075198981,-0.416541365,0.058749064,0.207784039
1550,Andy Gibb,31697,0.721981898,-0.064596721,0.755054517,-0.230205828,0.218217844,0.466387085,1.559430396,-0.356535999,-0.566530901,0.290187435,-0.44835214,0.120740903,-0.360890412,28,Pop/Rock,0.295048858,-0.739022394,0.011345753,0.155632918,1.264021905,-0.494007111
